timestep,charge_level
1872,0.970311
1873,0.970311
1874,0.970311
1875,0.970311
1876,0.970311
1877,0.970311
1878,0.970311
1879,0.970311
1880,0.970311
1881,0.970311
1882,0.970311
1883,0.970311
1884,0.970311
1885,0.970311
1886,0.970311
1887,0.970311
1888,0.970311
1889,0.970311
1890,0.970311
1891,0.970311
1892,0.970311
1893,0.970311
1894,0.970311
1895,0.970311
1896,0.970311
1897,0.970311
1898,0.970311
1899,0.970311
1900,0.970311
1901,0.970311
1902,0.970311
1903,0.970311
1904,0.970311
1905,0.970311
1906,0.970311
1907,0.970311
1908,0.970311
1909,0.970311
1910,0.970311
1911,0.970311
1912,0.970311
1913,0.970311
1914,0.970311
1915,0.970311
1916,0.970311
1917,0.970311
1918,0.970311
1919,0.970311
1920,0.946829
1921,0.946829
1922,0.946829
1923,0.946829
1924,0.946829
1925,0.946829
1926,0.946829
1927,0.946829
1928,0.946829
1929,0.946829
1930,0.946829
1931,0.946829
1932,0.946829
1933,0.946829
1934,0.946829
1935,0.946829
1936,0.946829
1937,0.946829
1938,0.946829
1939,0.946829
1940,0.946829
1941,0.946829
1942,0.946829
1943,0.946829
1944,0.946829
1945,0.946829
1946,0.946829
1947,0.946829
1948,0.946829
1949,0.946829
1950,0.946829
1951,0.946829
1952,0.946829
1953,0.946829
1954,0.946829
1955,0.946829
1956,0.946829
1957,0.946829
1958,0.946829
1959,0.946829
1960,0.946829
1961,0.946829
1962,0.946829
1963,0.946829
1964,0.946829
1965,0.946829
1966,0.946829
1967,0.946829
1968,0.946829
1969,0.946829
1970,0.946829
1971,0.946829
1972,0.946829
1973,0.946829
1974,0.946829
1975,0.946829
1976,0.946829
1977,0.946829
1978,0.946829
1979,0.946829
1980,0.937789
1981,0.937789
1982,0.937789
1983,0.937789
1984,0.937789
1985,0.937789
1986,0.937789
1987,0.937789
1988,0.937789
1989,0.937789
1990,0.937789
1991,0.937789
1992,0.937789
1993,0.937789
1994,0.937789
1995,0.937789
1996,0.937789
1997,0.937789
1998,0.937789
1999,0.937789
2000,0.937789
2001,0.937789
2002,0.937789
2003,0.937789
2004,0.937789
2005,0.937789
2006,0.937789
2007,0.937789
2008,0.937789
2009,0.937789
2010,0.937789
2011,0.937789
2012,0.937789
2013,0.937789
2014,0.937789
2015,0.937789
2016,0.937789
2017,0.937789
2018,0.937789
2019,0.937789
2020,0.937789
2021,0.937789
2022,0.937789
2023,0.937789
2024,0.937789
2025,0.937789
2026,0.937789
2027,0.937789
2028,0.937789
2029,0.937789
2030,0.937789
2031,0.937789
2032,0.937789
2033,0.937789
2034,0.937789
2035,0.937789
2036,0.937789
2037,0.937789
2038,0.937789
2039,0.937789
2040,0.981568
2041,0.981568
2042,0.981568
2043,0.981568
2044,0.981568
2045,0.981568
2046,0.981568
2047,0.981568
2048,0.981568
2049,0.981568
2050,0.981568
2051,0.981568
2052,0.981568
2053,0.981568
2054,0.981568
2055,0.981568
2056,0.981568
2057,0.981568
2058,0.981568
2059,0.981568
2060,0.981568
2061,0.981568
2062,0.981568
2063,0.981568
2064,0.981568
2065,0.981568
2066,0.981568
2067,0.981568
2068,0.981568
2069,0.981568
2070,0.981568
2071,0.981568
2072,0.981568
2073,0.981568
2074,0.981568
2075,0.981568
2076,0.981568
2077,0.981568
2078,0.981568
2079,0.981568
2080,0.981568
2081,0.981568
2082,0.981568
2083,0.981568
2084,0.981568
2085,0.981568
2086,0.981568
2087,0.981568
2088,0.981568
2089,0.981568
2090,0.981568
2091,0.981568
2092,0.981568
2093,0.981568
2094,0.981568
2095,0.981568
2096,0.981568
2097,0.981568
2098,0.981568
2099,0.981568
2100,0.953132
2101,0.953132
2102,0.953132
2103,0.953132
2104,0.953132
2105,0.953132
2106,0.953132
2107,0.953132
2108,0.953132
2109,0.953132
2110,0.953132
2111,0.953132
2112,0.953132
2113,0.953132
2114,0.953132
2115,0.953132
2116,0.953132
2117,0.953132
2118,0.953132
2119,0.953132
2120,0.953132
2121,0.953132
2122,0.953132
2123,0.953132
2124,0.953132
2125,0.953132
2126,0.953132
2127,0.953132
2128,0.953132
2129,0.953132
2130,0.953132
2131,0.953132
2132,0.953132
2133,0.953132
2134,0.953132
2135,0.953132
2136,0.953132
2137,0.953132
2138,0.953132
2139,0.953132
2140,0.953132
2141,0.953132
2142,0.953132
2143,0.953132
2144,0.953132
2145,0.953132
2146,0.953132
2147,0.953132
2148,0.953132
2149,0.953132
2150,0.953132
2151,0.953132
2152,0.953132
2153,0.953132
2154,0.953132
2155,0.953132
2156,0.953132
2157,0.953132
2158,0.953132
2159,0.953132
2160,0.934702
2161,0.934702
2162,0.934702
2163,0.934702
2164,0.934702
2165,0.934702
2166,0.934702
2167,0.934702
2168,0.934702
2169,0.934702
2170,0.934702
2171,0.934702
2172,0.934702
2173,0.934702
2174,0.934702
2175,0.934702
2176,0.934702
2177,0.934702
2178,0.934702
2179,0.934702
2180,0.934702
2181,0.934702
2182,0.934702
2183,0.934702
2184,0.934702
2185,0.934702
2186,0.934702
2187,0.934702
2188,0.934702
2189,0.934702
2190,0.934702
2191,0.934702
2192,0.934702
2193,0.934702
2194,0.934702
2195,0.934702
2196,0.934702
2197,0.934702
2198,0.934702
2199,0.934702
2200,0.934702
2201,0.934702
2202,0.934702
2203,0.934702
2204,0.934702
2205,0.934702
2206,0.934702
2207,0.934702
2208,0.934702
2209,0.934702
2210,0.934702
2211,0.934702
2212,0.934702
2213,0.934702
2214,0.934702
2215,0.934702
2216,0.934702
2217,0.934702
2218,0.934702
2219,0.934702
2220,1.001705
2221,1.001705
2222,1.001705
2223,1.001705
2224,1.001705
2225,1.001705
2226,1.001705
2227,1.001705
2228,1.001705
2229,1.001705
2230,1.001705
2231,1.001705
2232,1.001705
2233,1.001705
2234,1.001705
2235,1.001705
2236,1.001705
2237,1.001705
2238,1.001705
2239,1.001705
2240,1.001705
2241,1.001705
2242,1.001705
2243,1.001705
2244,1.001705
2245,1.001705
2246,1.001705
2247,1.001705
2248,1.001705
2249,1.001705
2250,1.001705
2251,1.001705
2252,1.001705
2253,1.001705
2254,1.001705
2255,1.001705
2256,1.001705
2257,1.001705
2258,1.001705
2259,1.001705
2260,1.001705
2261,1.001705
2262,1.001705
2263,1.001705
2264,1.001705
2265,1.001705
2266,1.001705
2267,1.001705
2268,1.001705
2269,1.001705
2270,1.001705
2271,1.001705
2272,1.001705
2273,1.001705
2274,1.001705
2275,1.001705
2276,1.001705
2277,1.001705
2278,1.001705
2279,1.001705
2280,1.072952
2281,1.072952
2282,1.072952
2283,1.072952
2284,1.072952
2285,1.072952
2286,1.072952
2287,1.072952
2288,1.072952
2289,1.072952
2290,1.072952
2291,1.072952
2292,1.072952
2293,1.072952
2294,1.072952
2295,1.072952
2296,1.072952
2297,1.072952
2298,1.072952
2299,1.072952
2300,1.072952
2301,1.072952
2302,1.072952
2303,1.072952
2304,1.072952
2305,1.072952
2306,1.072952
2307,1.072952
2308,1.072952
2309,1.072952
2310,1.072952
2311,1.072952
2312,1.072952
2313,1.072952
2314,1.072952
2315,1.072952
2316,1.072952
2317,1.072952
2318,1.072952
2319,1.072952
2320,1.072952
2321,1.072952
2322,1.072952
2323,1.072952
2324,1.072952
2325,1.072952
2326,1.072952
2327,1.072952
2328,1.072952
2329,1.072952
2330,1.072952
2331,1.072952
2332,1.072952
2333,1.072952
2334,1.072952
2335,1.072952
2336,1.072952
2337,1.072952
2338,1.072952
2339,1.072952
2340,1.102064
2341,1.102064
2342,1.102064
2343,1.102064
2344,1.102064
2345,1.102064
2346,1.102064
2347,1.102064
2348,1.102064
2349,1.102064
2350,1.102064
2351,1.102064
2352,1.102064
2353,1.102064
2354,1.102064
2355,1.102064
2356,1.102064
2357,1.102064
2358,1.102064
2359,1.102064
2360,1.102064
2361,1.102064
2362,1.102064
2363,1.102064
2364,1.102064
2365,1.102064
2366,1.102064
2367,1.102064
2368,1.102064
2369,1.102064
2370,1.102064
2371,1.102064
2372,1.102064
2373,1.102064
2374,1.102064
2375,1.102064
2376,1.102064
2377,1.102064
2378,1.102064
2379,1.102064
2380,1.102064
2381,1.102064
2382,1.102064
2383,1.102064
2384,1.102064
2385,1.102064
2386,1.102064
2387,1.102064
2388,1.102064
2389,1.102064
2390,1.102064
2391,1.102064
2392,1.102064
2393,1.102064
2394,1.102064
2395,1.102064
2396,1.102064
2397,1.102064
2398,1.102064
2399,1.102064
2400,1.015180
2401,1.015180
2402,1.015180
2403,1.015180
2404,1.015180
2405,1.015180
2406,1.015180
2407,1.015180
2408,1.015180
2409,1.015180
2410,1.015180
2411,1.015180
2412,1.015180
2413,1.015180
2414,1.015180
2415,1.015180
2416,1.015180
2417,1.015180
2418,1.015180
2419,1.015180
2420,1.015180
2421,1.015180
2422,1.015180
2423,1.015180
2424,1.015180
2425,1.015180
2426,1.015180
2427,1.015180
2428,1.015180
2429,1.015180
2430,1.015180
2431,1.015180
2432,1.015180
2433,1.015180
2434,1.015180
2435,1.015180
2436,1.015180
2437,1.015180
2438,1.015180
2439,1.015180
2440,1.015180
2441,1.015180
2442,1.015180
2443,1.015180
2444,1.015180
2445,1.015180
2446,1.015180
2447,1.015180
2448,1.015180
2449,1.015180
2450,1.015180
2451,1.015180
2452,1.015180
2453,1.015180
2454,1.015180
2455,1.015180
2456,1.015180
2457,1.015180
2458,1.015180
2459,1.015180
2460,1.014632
2461,1.014632
2462,1.014632
2463,1.014632
2464,1.014632
2465,1.014632
2466,1.014632
2467,1.014632
2468,1.014632
2469,1.014632
2470,1.014632
2471,1.014632
2472,1.014632
2473,1.014632
2474,1.014632
2475,1.014632
2476,1.014632
2477,1.014632
2478,1.014632
2479,1.014632
2480,1.014632
2481,1.014632
2482,1.014632
2483,1.014632
2484,1.014632
2485,1.014632
2486,1.014632
2487,1.014632
2488,1.014632
2489,1.014632
2490,1.014632
2491,1.014632
2492,1.014632
2493,1.014632
2494,1.014632
2495,1.014632
2496,1.014632
2497,1.014632
2498,1.014632
2499,1.014632
2500,1.014632
2501,1.014632
2502,1.014632
2503,1.014632
2504,1.014632
2505,1.014632
2506,1.014632
2507,1.014632
2508,1.014632
2509,1.014632
2510,1.014632
2511,1.014632
2512,1.014632
2513,1.014632
2514,1.014632
2515,1.014632
2516,1.014632
2517,1.014632
2518,1.014632
2519,1.014632
2520,1.002542
2521,1.002542
2522,1.002542
2523,1.002542
2524,1.002542
2525,1.002542
2526,1.002542
2527,1.002542
2528,1.002542
2529,1.002542
2530,1.002542
2531,1.002542
2532,1.002542
2533,1.002542
2534,1.002542
2535,1.002542
2536,1.002542
2537,1.002542
2538,1.002542
2539,1.002542
2540,1.002542
2541,1.002542
2542,1.002542
2543,1.002542
2544,1.002542
2545,1.002542
2546,1.002542
2547,1.002542
2548,1.002542
2549,1.002542
2550,1.002542
2551,1.002542
2552,1.002542
2553,1.002542
2554,1.002542
2555,1.002542
2556,1.002542
2557,1.002542
2558,1.002542
2559,1.002542
2560,1.002542
2561,1.002542
2562,1.002542
2563,1.002542
2564,1.002542
2565,1.002542
2566,1.002542
2567,1.002542
2568,1.002542
2569,1.002542
2570,1.002542
2571,1.002542
2572,1.002542
2573,1.002542
2574,1.002542
2575,1.002542
2576,1.002542
2577,1.002542
2578,1.002542
2579,1.002542
2580,0.977190
2581,0.977190
2582,0.977190
2583,0.977190
2584,0.977190
2585,0.977190
2586,0.977190
2587,0.977190
2588,0.977190
2589,0.977190
2590,0.977190
2591,0.977190
2592,0.977190
2593,0.977190
2594,0.977190
2595,0.977190
2596,0.977190
2597,0.977190
2598,0.977190
2599,0.977190
2600,0.977190
2601,0.977190
2602,0.977190
2603,0.977190
2604,0.977190
2605,0.977190
2606,0.977190
2607,0.977190
2608,0.977190
2609,0.977190
2610,0.977190
2611,0.977190
2612,0.977190
2613,0.977190
2614,0.977190
2615,0.977190
2616,0.977190
2617,0.977190
2618,0.977190
2619,0.977190
2620,0.977190
2621,0.977190
2622,0.977190
2623,0.977190
2624,0.977190
2625,0.977190
2626,0.977190
2627,0.977190
2628,0.977190
2629,0.977190
2630,0.977190
2631,0.977190
2632,0.977190
2633,0.977190
2634,0.977190
2635,0.977190
2636,0.977190
2637,0.977190
2638,0.977190
2639,0.977190
2640,1.010155
2641,1.010155
2642,1.010155
2643,1.010155
2644,1.010155
2645,1.010155
2646,1.010155
2647,1.010155
2648,1.010155
2649,1.010155
2650,1.010155
2651,1.010155
2652,1.010155
2653,1.010155
2654,1.010155
2655,1.010155
2656,1.010155
2657,1.010155
2658,1.010155
2659,1.010155
2660,1.010155
2661,1.010155
2662,1.010155
2663,1.010155
2664,1.010155
2665,1.010155
2666,1.010155
2667,1.010155
2668,1.010155
2669,1.010155
2670,1.010155
2671,1.010155
2672,1.010155
2673,1.010155
2674,1.010155
2675,1.010155
2676,1.010155
2677,1.010155
2678,1.010155
2679,1.010155
2680,1.010155
2681,1.010155
2682,1.010155
2683,1.010155
2684,1.010155
2685,1.010155
2686,1.010155
2687,1.010155
2688,1.010155
2689,1.010155
2690,1.010155
2691,1.010155
2692,1.010155
2693,1.010155
2694,1.010155
2695,1.010155
2696,1.010155
2697,1.010155
2698,1.010155
2699,1.010155
2700,1.118819
2701,1.118819
2702,1.118819
2703,1.118819
2704,1.118819
2705,1.118819
2706,1.118819
2707,1.118819
2708,1.118819
2709,1.118819
2710,1.118819
2711,1.118819
2712,1.118819
2713,1.118819
2714,1.118819
2715,1.118819
2716,1.118819
2717,1.118819
2718,1.118819
2719,1.118819
2720,1.118819
2721,1.118819
2722,1.118819
2723,1.118819
2724,1.118819
2725,1.118819
2726,1.118819
2727,1.118819
2728,1.118819
2729,1.118819
2730,1.118819
2731,1.118819
2732,1.118819
2733,1.118819
2734,1.118819
2735,1.118819
2736,1.118819
2737,1.118819
2738,1.118819
2739,1.118819
2740,1.118819
2741,1.118819
2742,1.118819
2743,1.118819
2744,1.118819
2745,1.118819
2746,1.118819
2747,1.118819
2748,1.118819
2749,1.118819
2750,1.118819
2751,1.118819
2752,1.118819
2753,1.118819
2754,1.118819
2755,1.118819
2756,1.118819
2757,1.118819
2758,1.118819
2759,1.118819
2760,1.072087
2761,1.072087
2762,1.072087
2763,1.072087
2764,1.072087
2765,1.072087
2766,1.072087
2767,1.072087
2768,1.072087
2769,1.072087
2770,1.072087
2771,1.072087
2772,1.072087
2773,1.072087
2774,1.072087
2775,1.072087
2776,1.072087
2777,1.072087
2778,1.072087
2779,1.072087
2780,1.072087
2781,1.072087
2782,1.072087
2783,1.072087
2784,1.072087
2785,1.072087
2786,1.072087
2787,1.072087
2788,1.072087
2789,1.072087
2790,1.072087
2791,1.072087
2792,1.072087
2793,1.072087
2794,1.072087
2795,1.072087
2796,1.072087
2797,1.072087
2798,1.072087
2799,1.072087
2800,1.072087
2801,1.072087
2802,1.072087
2803,1.072087
2804,1.072087
2805,1.072087
2806,1.072087
2807,1.072087
2808,1.072087
2809,1.072087
2810,1.072087
2811,1.072087
2812,1.072087
2813,1.072087
2814,1.072087
2815,1.072087
2816,1.072087
2817,1.072087
2818,1.072087
2819,1.072087
2820,1.039475
2821,1.039475
2822,1.039475
2823,1.039475
2824,1.039475
2825,1.039475
2826,1.039475
2827,1.039475
2828,1.039475
2829,1.039475
2830,1.039475
2831,1.039475
2832,1.039475
2833,1.039475
2834,1.039475
2835,1.039475
2836,1.039475
2837,1.039475
2838,1.039475
2839,1.039475
2840,1.039475
2841,1.039475
2842,1.039475
2843,1.039475
2844,1.039475
2845,1.039475
2846,1.039475
2847,1.039475
2848,1.039475
2849,1.039475
2850,1.039475
2851,1.039475
2852,1.039475
2853,1.039475
2854,1.039475
2855,1.039475
2856,1.039475
2857,1.039475
2858,1.039475
2859,1.039475
2860,1.039475
2861,1.039475
2862,1.039475
2863,1.039475
2864,1.039475
2865,1.039475
2866,1.039475
2867,1.039475
2868,1.039475
2869,1.039475
2870,1.039475
2871,1.039475
2872,1.039475
2873,1.039475
2874,1.039475
2875,1.039475
2876,1.039475
2877,1.039475
2878,1.039475
2879,1.039475
2880,0.935635
2881,0.935635
2882,0.935635
2883,0.935635
2884,0.935635
2885,0.935635
2886,0.935635
2887,0.935635
2888,0.935635
2889,0.935635
2890,0.935635
2891,0.935635
2892,0.935635
2893,0.935635
2894,0.935635
2895,0.935635
2896,0.935635
2897,0.935635
2898,0.935635
2899,0.935635
2900,0.935635
2901,0.935635
2902,0.935635
2903,0.935635
2904,0.935635
2905,0.935635
2906,0.935635
2907,0.935635
2908,0.935635
2909,0.935635
2910,0.935635
2911,0.935635
2912,0.935635
2913,0.935635
2914,0.935635
2915,0.935635
2916,0.935635
2917,0.935635
2918,0.935635
2919,0.935635
2920,0.935635
2921,0.935635
2922,0.935635
2923,0.935635
2924,0.935635
2925,0.935635
2926,0.935635
2927,0.935635
2928,0.935635
2929,0.935635
2930,0.935635
2931,0.935635
2932,0.935635
2933,0.935635
2934,0.935635
2935,0.935635
2936,0.935635
2937,0.935635
2938,0.935635
2939,0.935635
2940,0.950411
2941,0.950411
2942,0.950411
2943,0.950411
2944,0.950411
2945,0.950411
2946,0.950411
2947,0.950411
2948,0.950411
2949,0.950411
2950,0.950411
2951,0.950411
2952,0.950411
2953,0.950411
2954,0.950411
2955,0.950411
2956,0.950411
2957,0.950411
2958,0.950411
2959,0.950411
2960,0.950411
2961,0.950411
2962,0.950411
2963,0.950411
2964,0.950411
2965,0.950411
2966,0.950411
2967,0.950411
2968,0.950411
2969,0.950411
2970,0.950411
2971,0.950411
2972,0.950411
2973,0.950411
2974,0.950411
2975,0.950411
2976,0.950411
2977,0.950411
2978,0.950411
2979,0.950411
2980,0.950411
2981,0.950411
2982,0.950411
2983,0.950411
2984,0.950411
2985,0.950411
2986,0.950411
2987,0.950411
2988,0.950411
2989,0.950411
2990,0.950411
2991,0.950411
2992,0.950411
2993,0.950411
2994,0.950411
2995,0.950411
2996,0.950411
2997,0.950411
2998,0.950411
2999,0.950411
3000,1.003327
3001,1.003327
3002,1.003327
3003,1.003327
3004,1.003327
3005,1.003327
3006,1.003327
3007,1.003327
3008,1.003327
3009,1.003327
3010,1.003327
3011,1.003327
3012,1.003327
3013,1.003327
3014,1.003327
3015,1.003327
3016,1.003327
3017,1.003327
3018,1.003327
3019,1.003327
3020,1.003327
3021,1.003327
3022,1.003327
3023,1.003327
3024,1.003327
3025,1.003327
3026,1.003327
3027,1.003327
3028,1.003327
3029,1.003327
3030,1.003327
3031,1.003327
3032,1.003327
3033,1.003327
3034,1.003327
3035,1.003327
3036,1.003327
3037,1.003327
3038,1.003327
3039,1.003327
3040,1.003327
3041,1.003327
3042,1.003327
3043,1.003327
3044,1.003327
3045,1.003327
3046,1.003327
3047,1.003327
3048,1.003327
3049,1.003327
3050,1.003327
3051,1.003327
3052,1.003327
3053,1.003327
3054,1.003327
3055,1.003327
3056,1.003327
3057,1.003327
3058,1.003327
3059,1.003327
3060,1.031904
3061,1.031904
3062,1.031904
3063,1.031904
3064,1.031904
3065,1.031904
3066,1.031904
3067,1.031904
3068,1.031904
3069,1.031904
3070,1.031904
3071,1.031904
3072,1.031904
3073,1.031904
3074,1.031904
3075,1.031904
3076,1.031904
3077,1.031904
3078,1.031904
3079,1.031904
3080,1.031904
3081,1.031904
3082,1.031904
3083,1.031904
3084,1.031904
3085,1.031904
3086,1.031904
3087,1.031904
3088,1.031904
3089,1.031904
3090,1.031904
3091,1.031904
3092,1.031904
3093,1.031904
3094,1.031904
3095,1.031904
3096,1.031904
3097,1.031904
3098,1.031904
3099,1.031904
3100,1.031904
3101,1.031904
3102,1.031904
3103,1.031904
3104,1.031904
3105,1.031904
3106,1.031904
3107,1.031904
3108,1.031904
3109,1.031904
3110,1.031904
3111,1.031904
3112,1.031904
3113,1.031904
3114,1.031904
3115,1.031904
3116,1.031904
3117,1.031904
3118,1.031904
3119,1.031904
3120,0.957201
3121,0.957201
3122,0.957201
3123,0.957201
3124,0.957201
3125,0.957201
3126,0.957201
3127,0.957201
3128,0.957201
3129,0.957201
3130,0.957201
3131,0.957201
3132,0.957201
3133,0.957201
3134,0.957201
3135,0.957201
3136,0.957201
3137,0.957201
3138,0.957201
3139,0.957201
3140,0.957201
3141,0.957201
3142,0.957201
3143,0.957201
3144,0.957201
3145,0.957201
3146,0.957201
3147,0.957201
3148,0.957201
3149,0.957201
3150,0.957201
3151,0.957201
3152,0.957201
3153,0.957201
3154,0.957201
3155,0.957201
3156,0.957201
3157,0.957201
3158,0.957201
3159,0.957201
3160,0.957201
3161,0.957201
3162,0.957201
3163,0.957201
3164,0.957201
3165,0.957201
3166,0.957201
3167,0.957201
3168,0.957201
3169,0.957201
3170,0.957201
3171,0.957201
3172,0.957201
3173,0.957201
3174,0.957201
3175,0.957201
3176,0.957201
3177,0.957201
3178,0.957201
3179,0.957201
3180,0.929813
3181,0.929813
3182,0.929813
3183,0.929813
3184,0.929813
3185,0.929813
3186,0.929813
3187,0.929813
3188,0.929813
3189,0.929813
3190,0.929813
3191,0.929813
3192,0.929813
3193,0.929813
3194,0.929813
3195,0.929813
3196,0.929813
3197,0.929813
3198,0.929813
3199,0.929813
3200,0.929813
3201,0.929813
3202,0.929813
3203,0.929813
3204,0.929813
3205,0.929813
3206,0.929813
3207,0.929813
3208,0.929813
3209,0.929813
3210,0.929813
3211,0.929813
3212,0.929813
3213,0.929813
3214,0.929813
3215,0.929813
3216,0.929813
3217,0.929813
3218,0.929813
3219,0.929813
3220,0.929813
3221,0.929813
3222,0.929813
3223,0.929813
3224,0.929813
3225,0.929813
3226,0.929813
3227,0.929813
3228,0.929813
3229,0.929813
3230,0.929813
3231,0.929813
3232,0.929813
3233,0.929813
3234,0.929813
3235,0.929813
3236,0.929813
3237,0.929813
3238,0.929813
3239,0.929813
3240,0.971529
3241,0.971529
3242,0.971529
3243,0.971529
3244,0.971529
3245,0.971529
3246,0.971529
3247,0.971529
3248,0.971529
3249,0.971529
3250,0.971529
3251,0.971529
3252,0.971529
3253,0.971529
3254,0.971529
3255,0.971529
3256,0.971529
3257,0.971529
3258,0.971529
3259,0.971529
3260,0.971529
3261,0.971529
3262,0.971529
3263,0.971529
3264,0.971529
3265,0.971529
3266,0.971529
3267,0.971529
3268,0.971529
3269,0.971529
3270,0.971529
3271,0.971529
3272,0.971529
3273,0.971529
3274,0.971529
3275,0.971529
3276,0.971529
3277,0.971529
3278,0.971529
3279,0.971529
3280,0.971529
3281,0.971529
3282,0.971529
3283,0.971529
3284,0.971529
3285,0.971529
3286,0.971529
3287,0.971529
3288,0.971529
3289,0.971529
3290,0.971529
3291,0.971529
3292,0.971529
3293,0.971529
3294,0.971529
3295,0.971529
3296,0.971529
3297,0.971529
3298,0.971529
3299,0.971529
3300,0.990598
3301,0.990598
3302,0.990598
3303,0.990598
3304,0.990598
3305,0.990598
3306,0.990598
3307,0.990598
3308,0.990598
3309,0.990598
3310,0.990598
3311,0.990598
3312,0.990598
3313,0.990598
3314,0.990598
3315,0.990598
3316,0.990598
3317,0.990598
3318,0.990598
3319,0.990598
3320,0.990598
3321,0.990598
3322,0.990598
3323,0.990598
3324,0.990598
3325,0.990598
3326,0.990598
3327,0.990598
3328,0.990598
3329,0.990598
3330,0.990598
3331,0.990598
3332,0.990598
3333,0.990598
3334,0.990598
3335,0.990598
3336,0.990598
3337,0.990598
3338,0.990598
3339,0.990598
3340,0.990598
3341,0.990598
3342,0.990598
3343,0.990598
3344,0.990598
3345,0.990598
3346,0.990598
3347,0.990598
3348,0.990598
3349,0.990598
3350,0.990598
3351,0.990598
3352,0.990598
3353,0.990598
3354,0.990598
3355,0.990598
3356,0.990598
3357,0.990598
3358,0.990598
3359,0.990598
3360,1.032200
3361,1.032200
3362,1.032200
3363,1.032200
3364,1.032200
3365,1.032200
3366,1.032200
3367,1.032200
3368,1.032200
3369,1.032200
3370,1.032200
3371,1.032200
3372,1.032200
3373,1.032200
3374,1.032200
3375,1.032200
3376,1.032200
3377,1.032200
3378,1.032200
3379,1.032200
3380,1.032200
3381,1.032200
3382,1.032200
3383,1.032200
3384,1.032200
3385,1.032200
3386,1.032200
3387,1.032200
3388,1.032200
3389,1.032200
3390,1.032200
3391,1.032200
3392,1.032200
3393,1.032200
3394,1.032200
3395,1.032200
3396,1.032200
3397,1.032200
3398,1.032200
3399,1.032200
3400,1.032200
3401,1.032200
3402,1.032200
3403,1.032200
3404,1.032200
3405,1.032200
3406,1.032200
3407,1.032200
3408,1.032200
3409,1.032200
3410,1.032200
3411,1.032200
3412,1.032200
3413,1.032200
3414,1.032200
3415,1.032200
3416,1.032200
3417,1.032200
3418,1.032200
3419,1.032200
3420,1.148959
3421,1.148959
3422,1.148959
3423,1.148959
3424,1.148959
3425,1.148959
3426,1.148959
3427,1.148959
3428,1.148959
3429,1.148959
3430,1.148959
3431,1.148959
3432,1.148959
3433,1.148959
3434,1.148959
3435,1.148959
3436,1.148959
3437,1.148959
3438,1.148959
3439,1.148959
3440,1.148959
3441,1.148959
3442,1.148959
3443,1.148959
3444,1.148959
3445,1.148959
3446,1.148959
3447,1.148959
3448,1.148959
3449,1.148959
3450,1.148959
3451,1.148959
3452,1.148959
3453,1.148959
3454,1.148959
3455,1.148959
3456,1.148959
3457,1.148959
3458,1.148959
3459,1.148959
3460,1.148959
3461,1.148959
3462,1.148959
3463,1.148959
3464,1.148959
3465,1.148959
3466,1.148959
3467,1.148959
3468,1.148959
3469,1.148959
3470,1.148959
3471,1.148959
3472,1.148959
3473,1.148959
3474,1.148959
3475,1.148959
3476,1.148959
3477,1.148959
3478,1.148959
3479,1.148959
3480,1.154855
3481,1.154855
3482,1.154855
3483,1.154855
3484,1.154855
3485,1.154855
3486,1.154855
3487,1.154855
3488,1.154855
3489,1.154855
3490,1.154855
3491,1.154855
3492,1.154855
3493,1.154855
3494,1.154855
3495,1.154855
3496,1.154855
3497,1.154855
3498,1.154855
3499,1.154855
3500,1.154855
3501,1.154855
3502,1.154855
3503,1.154855
3504,1.154855
3505,1.154855
3506,1.154855
3507,1.154855
3508,1.154855
3509,1.154855
3510,1.154855
3511,1.154855
3512,1.154855
3513,1.154855
3514,1.154855
3515,1.154855
3516,1.154855
3517,1.154855
3518,1.154855
3519,1.154855
3520,1.154855
3521,1.154855
3522,1.154855
3523,1.154855
3524,1.154855
3525,1.154855
3526,1.154855
3527,1.154855
3528,1.154855
3529,1.154855
3530,1.154855
3531,1.154855
3532,1.154855
3533,1.154855
3534,1.154855
3535,1.154855
3536,1.154855
3537,1.154855
3538,1.154855
3539,1.154855
3540,1.066621
3541,1.066621
3542,1.066621
3543,1.066621
3544,1.066621
3545,1.066621
3546,1.066621
3547,1.066621
3548,1.066621
3549,1.066621
3550,1.066621
3551,1.066621
3552,1.066621
3553,1.066621
3554,1.066621
3555,1.066621
3556,1.066621
3557,1.066621
3558,1.066621
3559,1.066621
3560,1.066621
3561,1.066621
3562,1.066621
3563,1.066621
3564,1.066621
3565,1.066621
3566,1.066621
3567,1.066621
3568,1.066621
3569,1.066621
3570,1.066621
3571,1.066621
3572,1.066621
3573,1.066621
3574,1.066621
3575,1.066621
3576,1.066621
3577,1.066621
3578,1.066621
3579,1.066621
3580,1.066621
3581,1.066621
3582,1.066621
3583,1.066621
3584,1.066621
3585,1.066621
3586,1.066621
3587,1.066621
3588,1.066621
3589,1.066621
3590,1.066621
3591,1.066621
3592,1.066621
3593,1.066621
3594,1.066621
3595,1.066621
3596,1.066621
3597,1.066621
3598,1.066621
3599,1.066621
3600,1.040086
3601,1.040086
3602,1.040086
3603,1.040086
3604,1.040086
3605,1.040086
3606,1.040086
3607,1.040086
3608,1.040086
3609,1.040086
3610,1.040086
3611,1.040086
3612,1.040086
3613,1.040086
3614,1.040086
3615,1.040086
3616,1.040086
3617,1.040086
3618,1.040086
3619,1.040086
