frame,charge_level
7601,1.025472
7602,1.025472
7603,1.025472
7604,1.025472
7605,1.025472
7606,1.025472
7607,1.025472
7608,1.025472
7609,1.025472
7610,1.025472
7611,1.025472
7612,1.025472
7613,1.025472
7614,1.025472
7615,1.025472
7616,1.025472
7617,1.025472
7618,1.025472
7619,1.025472
7620,1.040257
7621,1.040257
7622,1.040257
7623,1.040257
7624,1.040257
7625,1.040257
7626,1.040257
7627,1.040257
7628,1.040257
7629,1.040257
7630,1.040257
7631,1.040257
7632,1.040257
7633,1.040257
7634,1.040257
7635,1.040257
7636,1.040257
7637,1.040257
7638,1.040257
7639,1.040257
7640,1.040257
7641,1.040257
7642,1.040257
7643,1.040257
7644,1.040257
7645,1.040257
7646,1.040257
7647,1.040257
7648,1.040257
7649,1.040257
7650,1.040257
7651,1.040257
7652,1.040257
7653,1.040257
7654,1.040257
7655,1.040257
7656,1.040257
7657,1.040257
7658,1.040257
7659,1.040257
7660,1.040257
7661,1.040257
7662,1.040257
7663,1.040257
7664,1.040257
7665,1.040257
7666,1.040257
7667,1.040257
7668,1.040257
7669,1.040257
7670,1.040257
7671,1.040257
7672,1.040257
7673,1.040257
7674,1.040257
7675,1.040257
7676,1.040257
7677,1.040257
7678,1.040257
7679,1.040257
7680,1.035518
7681,1.035518
7682,1.035518
7683,1.035518
7684,1.035518
7685,1.035518
7686,1.035518
7687,1.035518
7688,1.035518
7689,1.035518
7690,1.035518
7691,1.035518
7692,1.035518
7693,1.035518
7694,1.035518
7695,1.035518
7696,1.035518
7697,1.035518
7698,1.035518
7699,1.035518
7700,1.035518
7701,1.035518
7702,1.035518
7703,1.035518
7704,1.035518
7705,1.035518
7706,1.035518
7707,1.035518
7708,1.035518
7709,1.035518
7710,1.035518
7711,1.035518
7712,1.035518
7713,1.035518
7714,1.035518
7715,1.035518
7716,1.035518
7717,1.035518
7718,1.035518
7719,1.035518
7720,1.035518
7721,1.035518
7722,1.035518
7723,1.035518
7724,1.035518
7725,1.035518
7726,1.035518
7727,1.035518
7728,1.035518
7729,1.035518
7730,1.035518
7731,1.035518
7732,1.035518
7733,1.035518
7734,1.035518
7735,1.035518
7736,1.035518
7737,1.035518
7738,1.035518
7739,1.035518
7740,0.999466
7741,0.999466
7742,0.999466
7743,0.999466
7744,0.999466
7745,0.999466
7746,0.999466
7747,0.999466
7748,0.999466
7749,0.999466
7750,0.999466
7751,0.999466
7752,0.999466
7753,0.999466
7754,0.999466
7755,0.999466
7756,0.999466
7757,0.999466
7758,0.999466
7759,0.999466
7760,0.999466
7761,0.999466
7762,0.999466
7763,0.999466
7764,0.999466
7765,0.999466
7766,0.999466
7767,0.999466
7768,0.999466
7769,0.999466
7770,0.999466
7771,0.999466
7772,0.999466
7773,0.999466
7774,0.999466
7775,0.999466
7776,0.999466
7777,0.999466
7778,0.999466
7779,0.999466
7780,0.999466
7781,0.999466
7782,0.999466
7783,0.999466
7784,0.999466
7785,0.999466
7786,0.999466
7787,0.999466
7788,0.999466
7789,0.999466
7790,0.999466
7791,0.999466
7792,0.999466
7793,0.999466
7794,0.999466
7795,0.999466
7796,0.999466
7797,0.999466
7798,0.999466
7799,0.999466
7800,1.007243
7801,1.007243
7802,1.007243
7803,1.007243
7804,1.007243
7805,1.007243
7806,1.007243
7807,1.007243
7808,1.007243
7809,1.007243
7810,1.007243
7811,1.007243
7812,1.007243
7813,1.007243
7814,1.007243
7815,1.007243
7816,1.007243
7817,1.007243
7818,1.007243
7819,1.007243
7820,1.007243
7821,1.007243
7822,1.007243
7823,1.007243
7824,1.007243
7825,1.007243
7826,1.007243
7827,1.007243
7828,1.007243
7829,1.007243
7830,1.007243
7831,1.007243
7832,1.007243
7833,1.007243
7834,1.007243
7835,1.007243
7836,1.007243
7837,1.007243
7838,1.007243
7839,1.007243
7840,1.007243
7841,1.007243
7842,1.007243
7843,1.007243
7844,1.007243
7845,1.007243
7846,1.007243
7847,1.007243
7848,1.007243
7849,1.007243
7850,1.007243
7851,1.007243
7852,1.007243
7853,1.007243
7854,1.007243
7855,1.007243
7856,1.007243
7857,1.007243
7858,1.007243
7859,1.007243
7860,0.986577
7861,0.986577
7862,0.986577
7863,0.986577
7864,0.986577
7865,0.986577
7866,0.986577
7867,0.986577
7868,0.986577
7869,0.986577
7870,0.986577
7871,0.986577
7872,0.986577
7873,0.986577
7874,0.986577
7875,0.986577
7876,0.986577
7877,0.986577
7878,0.986577
7879,0.986577
7880,0.986577
7881,0.986577
7882,0.986577
7883,0.986577
7884,0.986577
7885,0.986577
7886,0.986577
7887,0.986577
7888,0.986577
7889,0.986577
7890,0.986577
7891,0.986577
7892,0.986577
7893,0.986577
7894,0.986577
7895,0.986577
7896,0.986577
7897,0.986577
7898,0.986577
7899,0.986577
7900,0.986577
7901,0.986577
7902,0.986577
7903,0.986577
7904,0.986577
7905,0.986577
7906,0.986577
7907,0.986577
7908,0.986577
7909,0.986577
7910,0.986577
7911,0.986577
7912,0.986577
7913,0.986577
7914,0.986577
7915,0.986577
7916,0.986577
7917,0.986577
7918,0.986577
7919,0.986577
7920,0.982333
7921,0.982333
7922,0.982333
7923,0.982333
7924,0.982333
7925,0.982333
7926,0.982333
7927,0.982333
7928,0.982333
7929,0.982333
7930,0.982333
7931,0.982333
7932,0.982333
7933,0.982333
7934,0.982333
7935,0.982333
7936,0.982333
7937,0.982333
7938,0.982333
7939,0.982333
7940,0.982333
7941,0.982333
7942,0.982333
7943,0.982333
7944,0.982333
7945,0.982333
7946,0.982333
7947,0.982333
7948,0.982333
7949,0.982333
7950,0.982333
7951,0.982333
7952,0.982333
7953,0.982333
7954,0.982333
7955,0.982333
7956,0.982333
7957,0.982333
7958,0.982333
7959,0.982333
7960,0.982333
7961,0.982333
7962,0.982333
7963,0.982333
7964,0.982333
7965,0.982333
7966,0.982333
7967,0.982333
7968,0.982333
7969,0.982333
7970,0.982333
7971,0.982333
7972,0.982333
7973,0.982333
7974,0.982333
7975,0.982333
7976,0.982333
7977,0.982333
7978,0.982333
7979,0.982333
7980,1.053109
7981,1.053109
7982,1.053109
7983,1.053109
7984,1.053109
7985,1.053109
7986,1.053109
7987,1.053109
7988,1.053109
7989,1.053109
7990,1.053109
7991,1.053109
7992,1.053109
7993,1.053109
7994,1.053109
7995,1.053109
7996,1.053109
7997,1.053109
7998,1.053109
7999,1.053109
8000,1.053109
8001,1.053109
8002,1.053109
8003,1.053109
8004,1.053109
8005,1.053109
8006,1.053109
8007,1.053109
8008,1.053109
8009,1.053109
8010,1.053109
8011,1.053109
8012,1.053109
8013,1.053109
8014,1.053109
8015,1.053109
8016,1.053109
8017,1.053109
8018,1.053109
8019,1.053109
8020,1.053109
8021,1.053109
8022,1.053109
8023,1.053109
8024,1.053109
8025,1.053109
8026,1.053109
8027,1.053109
8028,1.053109
8029,1.053109
8030,1.053109
8031,1.053109
8032,1.053109
8033,1.053109
8034,1.053109
8035,1.053109
8036,1.053109
8037,1.053109
8038,1.053109
8039,1.053109
8040,1.067810
8041,1.067810
8042,1.067810
8043,1.067810
8044,1.067810
8045,1.067810
8046,1.067810
8047,1.067810
8048,1.067810
8049,1.067810
8050,1.067810
8051,1.067810
8052,1.067810
8053,1.067810
8054,1.067810
8055,1.067810
8056,1.067810
8057,1.067810
8058,1.067810
8059,1.067810
8060,1.067810
8061,1.067810
8062,1.067810
8063,1.067810
8064,1.067810
8065,1.067810
8066,1.067810
8067,1.067810
8068,1.067810
8069,1.067810
8070,1.067810
8071,1.067810
8072,1.067810
8073,1.067810
8074,1.067810
8075,1.067810
8076,1.067810
8077,1.067810
8078,1.067810
8079,1.067810
8080,1.067810
8081,1.067810
8082,1.067810
8083,1.067810
8084,1.067810
8085,1.067810
8086,1.067810
8087,1.067810
8088,1.067810
8089,1.067810
8090,1.067810
8091,1.067810
8092,1.067810
8093,1.067810
8094,1.067810
8095,1.067810
8096,1.067810
8097,1.067810
8098,1.067810
8099,1.067810
8100,0.972166
8101,0.972166
8102,0.972166
8103,0.972166
8104,0.972166
8105,0.972166
8106,0.972166
8107,0.972166
8108,0.972166
8109,0.972166
8110,0.972166
8111,0.972166
8112,0.972166
8113,0.972166
8114,0.972166
8115,0.972166
8116,0.972166
8117,0.972166
8118,0.972166
8119,0.972166
8120,0.972166
8121,0.972166
8122,0.972166
8123,0.972166
8124,0.972166
8125,0.972166
8126,0.972166
8127,0.972166
8128,0.972166
8129,0.972166
8130,0.972166
8131,0.972166
8132,0.972166
8133,0.972166
8134,0.972166
8135,0.972166
8136,0.972166
8137,0.972166
8138,0.972166
8139,0.972166
8140,0.972166
8141,0.972166
8142,0.972166
8143,0.972166
8144,0.972166
8145,0.972166
8146,0.972166
8147,0.972166
8148,0.972166
8149,0.972166
8150,0.972166
8151,0.972166
8152,0.972166
8153,0.972166
8154,0.972166
8155,0.972166
8156,0.972166
8157,0.972166
8158,0.972166
8159,0.972166
8160,1.029007
8161,1.029007
8162,1.029007
8163,1.029007
8164,1.029007
8165,1.029007
8166,1.029007
8167,1.029007
8168,1.029007
8169,1.029007
8170,1.029007
8171,1.029007
8172,1.029007
8173,1.029007
8174,1.029007
8175,1.029007
8176,1.029007
8177,1.029007
8178,1.029007
8179,1.029007
8180,1.029007
8181,1.029007
8182,1.029007
8183,1.029007
8184,1.029007
8185,1.029007
8186,1.029007
8187,1.029007
8188,1.029007
8189,1.029007
8190,1.029007
8191,1.029007
8192,1.029007
8193,1.029007
8194,1.029007
8195,1.029007
8196,1.029007
8197,1.029007
8198,1.029007
8199,1.029007
8200,1.029007
8201,1.029007
8202,1.029007
8203,1.029007
8204,1.029007
8205,1.029007
8206,1.029007
8207,1.029007
8208,1.029007
8209,1.029007
8210,1.029007
8211,1.029007
8212,1.029007
8213,1.029007
8214,1.029007
8215,1.029007
8216,1.029007
8217,1.029007
8218,1.029007
8219,1.029007
8220,1.084814
8221,1.084814
8222,1.084814
8223,1.084814
8224,1.084814
8225,1.084814
8226,1.084814
8227,1.084814
8228,1.084814
8229,1.084814
8230,1.084814
8231,1.084814
8232,1.084814
8233,1.084814
8234,1.084814
8235,1.084814
8236,1.084814
8237,1.084814
8238,1.084814
8239,1.084814
8240,1.084814
8241,1.084814
8242,1.084814
8243,1.084814
8244,1.084814
8245,1.084814
8246,1.084814
8247,1.084814
8248,1.084814
8249,1.084814
8250,1.084814
8251,1.084814
8252,1.084814
8253,1.084814
8254,1.084814
8255,1.084814
8256,1.084814
8257,1.084814
8258,1.084814
8259,1.084814
8260,1.084814
8261,1.084814
8262,1.084814
8263,1.084814
8264,1.084814
8265,1.084814
8266,1.084814
8267,1.084814
8268,1.084814
8269,1.084814
8270,1.084814
8271,1.084814
8272,1.084814
8273,1.084814
8274,1.084814
8275,1.084814
8276,1.084814
8277,1.084814
8278,1.084814
8279,1.084814
8280,1.121969
8281,1.121969
8282,1.121969
8283,1.121969
8284,1.121969
8285,1.121969
8286,1.121969
8287,1.121969
8288,1.121969
8289,1.121969
8290,1.121969
8291,1.121969
8292,1.121969
8293,1.121969
8294,1.121969
8295,1.121969
8296,1.121969
8297,1.121969
8298,1.121969
8299,1.121969
8300,1.121969
8301,1.121969
8302,1.121969
8303,1.121969
8304,1.121969
8305,1.121969
8306,1.121969
8307,1.121969
8308,1.121969
8309,1.121969
8310,1.121969
8311,1.121969
8312,1.121969
8313,1.121969
8314,1.121969
8315,1.121969
8316,1.121969
8317,1.121969
8318,1.121969
8319,1.121969
8320,1.121969
8321,1.121969
8322,1.121969
8323,1.121969
8324,1.121969
8325,1.121969
8326,1.121969
8327,1.121969
8328,1.121969
8329,1.121969
8330,1.121969
8331,1.121969
8332,1.121969
8333,1.121969
8334,1.121969
8335,1.121969
8336,1.121969
8337,1.121969
8338,1.121969
8339,1.121969
8340,1.134112
8341,1.134112
8342,1.134112
8343,1.134112
8344,1.134112
8345,1.134112
8346,1.134112
8347,1.134112
8348,1.134112
8349,1.134112
8350,1.134112
8351,1.134112
8352,1.134112
8353,1.134112
8354,1.134112
8355,1.134112
8356,1.134112
8357,1.134112
8358,1.134112
8359,1.134112
8360,1.134112
8361,1.134112
8362,1.134112
8363,1.134112
8364,1.134112
8365,1.134112
8366,1.134112
8367,1.134112
8368,1.134112
8369,1.134112
8370,1.134112
8371,1.134112
8372,1.134112
8373,1.134112
8374,1.134112
8375,1.134112
8376,1.134112
8377,1.134112
8378,1.134112
8379,1.134112
8380,1.134112
8381,1.134112
8382,1.134112
8383,1.134112
8384,1.134112
8385,1.134112
8386,1.134112
8387,1.134112
8388,1.134112
8389,1.134112
8390,1.134112
8391,1.134112
8392,1.134112
8393,1.134112
8394,1.134112
8395,1.134112
8396,1.134112
8397,1.134112
8398,1.134112
8399,1.134112
8400,1.038011
8401,1.038011
8402,1.038011
8403,1.038011
8404,1.038011
8405,1.038011
8406,1.038011
8407,1.038011
8408,1.038011
8409,1.038011
8410,1.038011
8411,1.038011
8412,1.038011
8413,1.038011
8414,1.038011
8415,1.038011
8416,1.038011
8417,1.038011
8418,1.038011
8419,1.038011
8420,1.038011
8421,1.038011
8422,1.038011
8423,1.038011
8424,1.038011
8425,1.038011
8426,1.038011
8427,1.038011
8428,1.038011
8429,1.038011
8430,1.038011
8431,1.038011
8432,1.038011
8433,1.038011
8434,1.038011
8435,1.038011
8436,1.038011
8437,1.038011
8438,1.038011
8439,1.038011
8440,1.038011
8441,1.038011
8442,1.038011
8443,1.038011
8444,1.038011
8445,1.038011
8446,1.038011
8447,1.038011
8448,1.038011
8449,1.038011
8450,1.038011
8451,1.038011
8452,1.038011
8453,1.038011
8454,1.038011
8455,1.038011
8456,1.038011
8457,1.038011
8458,1.038011
8459,1.038011
8460,0.991490
8461,0.991490
8462,0.991490
8463,0.991490
8464,0.991490
8465,0.991490
8466,0.991490
8467,0.991490
8468,0.991490
8469,0.991490
8470,0.991490
8471,0.991490
8472,0.991490
8473,0.991490
8474,0.991490
8475,0.991490
8476,0.991490
8477,0.991490
8478,0.991490
8479,0.991490
8480,0.991490
8481,0.991490
8482,0.991490
8483,0.991490
8484,0.991490
8485,0.991490
8486,0.991490
8487,0.991490
8488,0.991490
8489,0.991490
8490,0.991490
8491,0.991490
8492,0.991490
8493,0.991490
8494,0.991490
8495,0.991490
8496,0.991490
8497,0.991490
8498,0.991490
8499,0.991490
8500,0.991490
8501,0.991490
8502,0.991490
8503,0.991490
8504,0.991490
8505,0.991490
8506,0.991490
8507,0.991490
8508,0.991490
8509,0.991490
8510,0.991490
8511,0.991490
8512,0.991490
8513,0.991490
8514,0.991490
8515,0.991490
8516,0.991490
8517,0.991490
8518,0.991490
8519,0.991490
8520,0.907524
8521,0.907524
8522,0.907524
8523,0.907524
8524,0.907524
8525,0.907524
8526,0.907524
8527,0.907524
8528,0.907524
8529,0.907524
8530,0.907524
8531,0.907524
8532,0.907524
8533,0.907524
8534,0.907524
8535,0.907524
8536,0.907524
8537,0.907524
8538,0.907524
8539,0.907524
8540,0.907524
8541,0.907524
8542,0.907524
8543,0.907524
8544,0.907524
8545,0.907524
8546,0.907524
8547,0.907524
8548,0.907524
8549,0.907524
8550,0.907524
8551,0.907524
8552,0.907524
8553,0.907524
8554,0.907524
8555,0.907524
8556,0.907524
8557,0.907524
8558,0.907524
8559,0.907524
8560,0.907524
8561,0.907524
8562,0.907524
8563,0.907524
8564,0.907524
8565,0.907524
8566,0.907524
8567,0.907524
8568,0.907524
8569,0.907524
8570,0.907524
8571,0.907524
8572,0.907524
8573,0.907524
8574,0.907524
8575,0.907524
8576,0.907524
8577,0.907524
8578,0.907524
8579,0.907524
8580,1.028515
8581,1.028515
8582,1.028515
8583,1.028515
8584,1.028515
8585,1.028515
8586,1.028515
8587,1.028515
8588,1.028515
8589,1.028515
8590,1.028515
8591,1.028515
8592,1.028515
8593,1.028515
8594,1.028515
8595,1.028515
8596,1.028515
8597,1.028515
8598,1.028515
8599,1.028515
8600,1.028515
8601,1.028515
8602,1.028515
8603,1.028515
8604,1.028515
8605,1.028515
8606,1.028515
8607,1.028515
8608,1.028515
8609,1.028515
8610,1.028515
8611,1.028515
8612,1.028515
8613,1.028515
8614,1.028515
8615,1.028515
8616,1.028515
8617,1.028515
8618,1.028515
8619,1.028515
8620,1.028515
8621,1.028515
8622,1.028515
8623,1.028515
8624,1.028515
8625,1.028515
8626,1.028515
8627,1.028515
8628,1.028515
8629,1.028515
8630,1.028515
8631,1.028515
8632,1.028515
8633,1.028515
8634,1.028515
8635,1.028515
8636,1.028515
8637,1.028515
8638,1.028515
8639,1.028515
8640,1.028046
8641,1.028046
8642,1.028046
8643,1.028046
8644,1.028046
8645,1.028046
8646,1.028046
8647,1.028046
8648,1.028046
8649,1.028046
8650,1.028046
8651,1.028046
8652,1.028046
8653,1.028046
8654,1.028046
8655,1.028046
8656,1.028046
8657,1.028046
8658,1.028046
8659,1.028046
8660,1.028046
8661,1.028046
8662,1.028046
8663,1.028046
8664,1.028046
8665,1.028046
8666,1.028046
8667,1.028046
8668,1.028046
8669,1.028046
8670,1.028046
8671,1.028046
8672,1.028046
8673,1.028046
8674,1.028046
8675,1.028046
8676,1.028046
8677,1.028046
8678,1.028046
8679,1.028046
8680,1.028046
8681,1.028046
8682,1.028046
8683,1.028046
8684,1.028046
8685,1.028046
8686,1.028046
8687,1.028046
8688,1.028046
8689,1.028046
8690,1.028046
8691,1.028046
8692,1.028046
8693,1.028046
8694,1.028046
8695,1.028046
8696,1.028046
8697,1.028046
8698,1.028046
8699,1.028046
8700,1.020907
8701,1.020907
8702,1.020907
8703,1.020907
8704,1.020907
8705,1.020907
8706,1.020907
8707,1.020907
8708,1.020907
8709,1.020907
8710,1.020907
8711,1.020907
8712,1.020907
8713,1.020907
8714,1.020907
8715,1.020907
8716,1.020907
8717,1.020907
8718,1.020907
8719,1.020907
8720,1.020907
8721,1.020907
8722,1.020907
8723,1.020907
8724,1.020907
8725,1.020907
8726,1.020907
8727,1.020907
8728,1.020907
8729,1.020907
8730,1.020907
8731,1.020907
8732,1.020907
8733,1.020907
8734,1.020907
8735,1.020907
8736,1.020907
8737,1.020907
8738,1.020907
8739,1.020907
8740,1.020907
8741,1.020907
8742,1.020907
8743,1.020907
8744,1.020907
8745,1.020907
8746,1.020907
8747,1.020907
8748,1.020907
8749,1.020907
8750,1.020907
8751,1.020907
8752,1.020907
8753,1.020907
8754,1.020907
8755,1.020907
8756,1.020907
8757,1.020907
8758,1.020907
8759,1.020907
8760,1.080526
8761,1.080526
8762,1.080526
8763,1.080526
8764,1.080526
8765,1.080526
8766,1.080526
8767,1.080526
8768,1.080526
8769,1.080526
8770,1.080526
8771,1.080526
8772,1.080526
8773,1.080526
8774,1.080526
8775,1.080526
8776,1.080526
8777,1.080526
8778,1.080526
8779,1.080526
8780,1.080526
8781,1.080526
8782,1.080526
8783,1.080526
8784,1.080526
8785,1.080526
8786,1.080526
8787,1.080526
8788,1.080526
8789,1.080526
8790,1.080526
8791,1.080526
8792,1.080526
8793,1.080526
8794,1.080526
8795,1.080526
8796,1.080526
8797,1.080526
8798,1.080526
8799,1.080526
8800,1.080526
8801,1.080526
8802,1.080526
8803,1.080526
8804,1.080526
8805,1.080526
8806,1.080526
8807,1.080526
8808,1.080526
8809,1.080526
8810,1.080526
8811,1.080526
8812,1.080526
8813,1.080526
8814,1.080526
8815,1.080526
8816,1.080526
8817,1.080526
8818,1.080526
8819,1.080526
8820,1.033008
8821,1.033008
8822,1.033008
8823,1.033008
8824,1.033008
8825,1.033008
8826,1.033008
8827,1.033008
8828,1.033008
8829,1.033008
8830,1.033008
8831,1.033008
8832,1.033008
8833,1.033008
8834,1.033008
8835,1.033008
8836,1.033008
8837,1.033008
8838,1.033008
8839,1.033008
8840,1.033008
8841,1.033008
8842,1.033008
8843,1.033008
8844,1.033008
8845,1.033008
8846,1.033008
8847,1.033008
8848,1.033008
8849,1.033008
8850,1.033008
8851,1.033008
8852,1.033008
8853,1.033008
8854,1.033008
8855,1.033008
8856,1.033008
8857,1.033008
8858,1.033008
8859,1.033008
8860,1.033008
8861,1.033008
8862,1.033008
8863,1.033008
8864,1.033008
8865,1.033008
8866,1.033008
8867,1.033008
8868,1.033008
8869,1.033008
8870,1.033008
8871,1.033008
8872,1.033008
8873,1.033008
8874,1.033008
8875,1.033008
8876,1.033008
8877,1.033008
8878,1.033008
8879,1.033008
8880,1.009958
8881,1.009958
8882,1.009958
8883,1.009958
8884,1.009958
8885,1.009958
8886,1.009958
8887,1.009958
8888,1.009958
8889,1.009958
8890,1.009958
8891,1.009958
8892,1.009958
8893,1.009958
8894,1.009958
8895,1.009958
8896,1.009958
8897,1.009958
8898,1.009958
8899,1.009958
8900,1.009958
8901,1.009958
8902,1.009958
8903,1.009958
8904,1.009958
8905,1.009958
8906,1.009958
8907,1.009958
8908,1.009958
8909,1.009958
8910,1.009958
8911,1.009958
8912,1.009958
8913,1.009958
8914,1.009958
8915,1.009958
8916,1.009958
8917,1.009958
8918,1.009958
8919,1.009958
8920,1.009958
8921,1.009958
8922,1.009958
8923,1.009958
8924,1.009958
8925,1.009958
8926,1.009958
8927,1.009958
8928,1.009958
8929,1.009958
8930,1.009958
8931,1.009958
8932,1.009958
8933,1.009958
8934,1.009958
8935,1.009958
8936,1.009958
8937,1.009958
8938,1.009958
8939,1.009958
8940,1.051572
8941,1.051572
8942,1.051572
8943,1.051572
8944,1.051572
8945,1.051572
8946,1.051572
8947,1.051572
8948,1.051572
8949,1.051572
8950,1.051572
8951,1.051572
8952,1.051572
8953,1.051572
8954,1.051572
8955,1.051572
8956,1.051572
8957,1.051572
8958,1.051572
8959,1.051572
8960,1.051572
8961,1.051572
8962,1.051572
8963,1.051572
8964,1.051572
8965,1.051572
8966,1.051572
8967,1.051572
8968,1.051572
8969,1.051572
8970,1.051572
8971,1.051572
8972,1.051572
8973,1.051572
8974,1.051572
8975,1.051572
8976,1.051572
8977,1.051572
8978,1.051572
8979,1.051572
8980,1.051572
8981,1.051572
8982,1.051572
8983,1.051572
8984,1.051572
8985,1.051572
8986,1.051572
8987,1.051572
8988,1.051572
8989,1.051572
8990,1.051572
8991,1.051572
8992,1.051572
8993,1.051572
8994,1.051572
8995,1.051572
8996,1.051572
8997,1.051572
8998,1.051572
8999,1.051572
9000,1.037224
9001,1.037224
9002,1.037224
9003,1.037224
9004,1.037224
9005,1.037224
9006,1.037224
9007,1.037224
9008,1.037224
9009,1.037224
9010,1.037224
9011,1.037224
9012,1.037224
9013,1.037224
9014,1.037224
9015,1.037224
9016,1.037224
9017,1.037224
9018,1.037224
9019,1.037224
9020,1.037224
9021,1.037224
9022,1.037224
9023,1.037224
9024,1.037224
9025,1.037224
9026,1.037224
9027,1.037224
9028,1.037224
9029,1.037224
9030,1.037224
9031,1.037224
9032,1.037224
9033,1.037224
9034,1.037224
9035,1.037224
9036,1.037224
9037,1.037224
9038,1.037224
9039,1.037224
9040,1.037224
9041,1.037224
9042,1.037224
9043,1.037224
9044,1.037224
9045,1.037224
9046,1.037224
9047,1.037224
9048,1.037224
9049,1.037224
9050,1.037224
9051,1.037224
9052,1.037224
9053,1.037224
9054,1.037224
9055,1.037224
9056,1.037224
9057,1.037224
9058,1.037224
9059,1.037224
9060,0.960184
9061,0.960184
9062,0.960184
9063,0.960184
9064,0.960184
9065,0.960184
9066,0.960184
9067,0.960184
9068,0.960184
9069,0.960184
9070,0.960184
9071,0.960184
9072,0.960184
9073,0.960184
9074,0.960184
9075,0.960184
9076,0.960184
9077,0.960184
9078,0.960184
9079,0.960184
9080,0.960184
9081,0.960184
9082,0.960184
9083,0.960184
9084,0.960184
9085,0.960184
9086,0.960184
9087,0.960184
9088,0.960184
9089,0.960184
9090,0.960184
9091,0.960184
9092,0.960184
9093,0.960184
9094,0.960184
9095,0.960184
9096,0.960184
9097,0.960184
9098,0.960184
9099,0.960184
9100,0.960184
9101,0.960184
9102,0.960184
9103,0.960184
9104,0.960184
9105,0.960184
9106,0.960184
9107,0.960184
9108,0.960184
9109,0.960184
9110,0.960184
9111,0.960184
9112,0.960184
9113,0.960184
9114,0.960184
9115,0.960184
9116,0.960184
9117,0.960184
9118,0.960184
9119,0.960184
9120,0.920375
9121,0.920375
9122,0.920375
9123,0.920375
9124,0.920375
9125,0.920375
9126,0.920375
9127,0.920375
9128,0.920375
9129,0.920375
9130,0.920375
9131,0.920375
9132,0.920375
9133,0.920375
9134,0.920375
9135,0.920375
9136,0.920375
9137,0.920375
9138,0.920375
9139,0.920375
9140,0.920375
9141,0.920375
9142,0.920375
9143,0.920375
9144,0.920375
9145,0.920375
9146,0.920375
9147,0.920375
9148,0.920375
9149,0.920375
9150,0.920375
9151,0.920375
9152,0.920375
9153,0.920375
9154,0.920375
9155,0.920375
9156,0.920375
9157,0.920375
9158,0.920375
9159,0.920375
9160,0.920375
9161,0.920375
9162,0.920375
9163,0.920375
9164,0.920375
9165,0.920375
9166,0.920375
9167,0.920375
9168,0.920375
9169,0.920375
9170,0.920375
9171,0.920375
9172,0.920375
9173,0.920375
9174,0.920375
9175,0.920375
9176,0.920375
9177,0.920375
9178,0.920375
9179,0.920375
9180,1.041583
9181,1.041583
9182,1.041583
9183,1.041583
9184,1.041583
9185,1.041583
9186,1.041583
9187,1.041583
9188,1.041583
9189,1.041583
9190,1.041583
9191,1.041583
9192,1.041583
9193,1.041583
9194,1.041583
9195,1.041583
9196,1.041583
9197,1.041583
9198,1.041583
9199,1.041583
9200,1.041583
9201,1.041583
9202,1.041583
9203,1.041583
9204,1.041583
9205,1.041583
9206,1.041583
9207,1.041583
9208,1.041583
9209,1.041583
9210,1.041583
9211,1.041583
9212,1.041583
9213,1.041583
9214,1.041583
9215,1.041583
9216,1.041583
9217,1.041583
9218,1.041583
9219,1.041583
9220,1.041583
9221,1.041583
9222,1.041583
9223,1.041583
9224,1.041583
9225,1.041583
9226,1.041583
9227,1.041583
9228,1.041583
9229,1.041583
9230,1.041583
9231,1.041583
9232,1.041583
9233,1.041583
9234,1.041583
9235,1.041583
9236,1.041583
9237,1.041583
9238,1.041583
9239,1.041583
9240,0.990099
9241,0.990099
9242,0.990099
9243,0.990099
9244,0.990099
9245,0.990099
9246,0.990099
9247,0.990099
9248,0.990099
9249,0.990099
9250,0.990099
9251,0.990099
9252,0.990099
9253,0.990099
9254,0.990099
9255,0.990099
9256,0.990099
9257,0.990099
9258,0.990099
9259,0.990099
9260,0.990099
9261,0.990099
9262,0.990099
9263,0.990099
9264,0.990099
9265,0.990099
9266,0.990099
9267,0.990099
9268,0.990099
9269,0.990099
9270,0.990099
9271,0.990099
9272,0.990099
9273,0.990099
9274,0.990099
9275,0.990099
9276,0.990099
9277,0.990099
9278,0.990099
9279,0.990099
9280,0.990099
9281,0.990099
9282,0.990099
9283,0.990099
9284,0.990099
9285,0.990099
9286,0.990099
9287,0.990099
9288,0.990099
9289,0.990099
9290,0.990099
9291,0.990099
9292,0.990099
9293,0.990099
9294,0.990099
9295,0.990099
9296,0.990099
9297,0.990099
9298,0.990099
9299,0.990099
9300,0.921614
9301,0.921614
9302,0.921614
9303,0.921614
9304,0.921614
9305,0.921614
9306,0.921614
9307,0.921614
9308,0.921614
9309,0.921614
9310,0.921614
9311,0.921614
9312,0.921614
9313,0.921614
9314,0.921614
9315,0.921614
9316,0.921614
9317,0.921614
9318,0.921614
9319,0.921614
9320,0.921614
9321,0.921614
9322,0.921614
9323,0.921614
9324,0.921614
9325,0.921614
9326,0.921614
9327,0.921614
9328,0.921614
9329,0.921614
9330,0.921614
9331,0.921614
9332,0.921614
9333,0.921614
9334,0.921614
9335,0.921614
9336,0.921614
9337,0.921614
9338,0.921614
9339,0.921614
9340,0.921614
9341,0.921614
9342,0.921614
9343,0.921614
9344,0.921614
9345,0.921614
9346,0.921614
9347,0.921614
9348,0.921614
9349,0.921614
