timestep,charge_level,psiL_am,psiT_am,ampL_am,ampT_am,freq_rHz
841,1.074483,1.583022,-0.282437,0.847630,0.601276,0.009552
842,1.074483,2.228599,-0.314736,0.852885,0.600104,0.009552
843,1.074483,2.654050,-0.339959,0.865222,0.599015,0.009552
844,1.074483,2.788145,-0.357946,0.883225,0.597999,0.009552
845,1.074483,2.608606,-0.368875,0.902804,0.597039,0.009552
846,1.074483,2.153485,-0.373243,0.919241,0.596116,0.009552
847,1.074483,1.503635,-0.371841,0.929498,0.595209,0.009552
848,1.074483,0.738225,-0.365708,0.933247,0.594301,0.009552
849,1.074483,-0.091438,-0.356111,0.932374,0.593377,0.009552
850,1.074483,-0.946323,-0.344469,0.930062,0.592427,0.009552
851,1.074483,-1.768533,-0.332307,0.930144,0.591446,0.009552
852,1.074483,-2.467362,-0.321209,0.936206,0.590433,0.009552
853,1.074483,-2.934664,-0.312750,0.950020,0.589393,0.009552
854,1.074483,-3.084290,-0.308454,0.970096,0.588334,0.009552
855,1.074483,-2.887307,-0.309753,0.991940,0.587266,0.009552
856,1.074483,-2.376280,-0.317935,1.010301,0.586205,0.009552
857,1.074483,-1.630465,-0.334107,1.021684,0.585170,0.009552
858,1.074483,-0.763699,-0.359148,1.025628,0.584183,0.009552
859,1.074483,0.096491,-0.393683,1.024484,0.583274,0.009552
860,1.074483,0.852566,-0.438024,1.021943,0.582480,0.009620
861,1.074483,1.469862,-0.492147,1.021166,0.581847,0.009620
862,1.074483,1.962104,-0.555632,1.023899,0.581432,0.009620
863,1.074483,2.343316,-0.627652,1.030716,0.581306,0.009620
864,1.074483,2.586554,-0.706918,1.041403,0.581547,0.009620
865,1.074483,2.620453,-0.791681,1.054774,0.582241,0.009620
866,1.074483,2.373017,-0.879722,1.068326,0.583475,0.009620
867,1.074483,1.830178,-0.968373,1.078781,0.585330,0.009620
868,1.074483,1.056149,-1.054562,1.083835,0.587866,0.009620
869,1.074483,0.165745,-1.134890,1.083698,0.591117,0.009620
870,1.074483,-0.712441,-1.205724,1.081049,0.595073,0.009620
871,1.074483,-1.461454,-1.263344,1.079519,0.599675,0.009620
872,1.074483,-1.998354,-1.304098,1.081764,0.604808,0.009620
873,1.074483,-2.288588,-1.324569,1.088269,0.610301,0.009620
874,1.074483,-2.339126,-1.321769,1.097541,0.615936,0.009620
875,1.074483,-2.177386,-1.293314,1.107218,0.621462,0.009620
876,1.074483,-1.830184,-1.237609,1.115126,0.626616,0.009620
877,1.074483,-1.316421,-1.153988,1.119838,0.631144,0.009620
878,1.074483,-0.664029,-1.042796,1.120907,0.634830,0.009620
879,1.074483,0.061671,-0.905481,1.119086,0.637520,0.009620
880,1.074483,0.755848,-0.744561,1.116294,0.639139,0.009685
881,1.074483,1.313099,-0.563570,1.114781,0.639709,0.009685
882,1.074483,1.672530,-0.366932,1.115861,0.639351,0.009685
883,1.074483,1.831600,-0.159792,1.119333,0.638278,0.009685
884,1.074483,1.827598,0.052227,1.124017,0.636781,0.009685
885,1.074483,1.702590,0.263258,1.128627,0.635198,0.009685
886,1.074483,1.472390,0.467491,1.132221,0.633881,0.009685
887,1.074483,1.125445,0.659413,1.134175,0.633158,0.009685
888,1.074483,0.649525,0.834086,1.134132,0.633292,0.009685
889,1.074483,0.064130,0.987344,1.132225,0.634454,0.009685
890,1.074483,-0.565919,1.115987,1.129400,0.636705,0.009685
891,1.074483,-1.138931,1.217863,1.127283,0.639995,0.009685
892,1.074483,-1.547999,1.291945,1.127342,0.644175,0.009685
893,1.074483,-1.726261,1.338308,1.129835,0.649024,0.009685
894,1.074483,-1.676410,1.358045,1.133598,0.654280,0.009685
895,1.074483,-1.461399,1.353167,1.136957,0.659669,0.009685
896,1.074483,-1.162623,1.326435,1.138809,0.664938,0.009685
897,1.074483,-0.833562,1.281173,1.138929,0.669872,0.009685
898,1.074483,-0.477617,1.221061,1.137606,0.674309,0.009685
899,1.074483,-0.065232,1.149955,1.135261,0.678140,0.009685
900,1.161837,0.419765,1.071692,1.132429,0.681312,0.009685
901,1.161837,0.941024,0.989923,1.129984,0.683819,0.009720
902,1.161837,1.408549,0.907989,1.129118,0.685689,0.009720
903,1.161837,1.714705,0.828813,1.130687,0.686980,0.009720
904,1.161837,1.782211,0.754838,1.134355,0.687762,0.009720
905,1.161837,1.596622,0.687969,1.138512,0.688113,0.009720
906,1.161837,1.205787,0.629613,1.141260,0.688113,0.009720
907,1.161837,0.691173,0.580648,1.141592,0.687832,0.009720
908,1.161837,0.134728,0.541470,1.139782,0.687338,0.009720
909,1.161837,-0.397980,0.512056,1.136969,0.686686,0.009720
910,1.161837,-0.857267,0.492008,1.134472,0.685923,0.009720
911,1.161837,-1.201831,0.480612,1.133255,0.685090,0.009720
912,1.161837,-1.395105,0.476879,1.133608,0.684220,0.009720
913,1.161837,-1.412796,0.479616,1.135066,0.683340,0.009720
914,1.161837,-1.257775,0.487481,1.136623,0.682473,0.009720
915,1.161837,-0.968943,0.498996,1.137261,0.681636,0.009720
916,1.161837,-0.611497,0.512613,1.136481,0.680845,0.009720
917,1.161837,-0.248794,0.526739,1.134461,0.680107,0.009720
918,1.161837,0.086838,0.539776,1.131758,0.679427,0.009720
919,1.161837,0.401329,0.550152,1.128942,0.678800,0.009841
920,1.161837,0.715001,0.556344,1.126473,0.678217,0.009841
921,1.161837,1.021096,0.556943,1.124791,0.677662,0.009841
922,1.161837,1.262438,0.550662,1.124296,0.677112,0.009841
923,1.161837,1.353197,0.536393,1.125029,0.676539,0.009841
924,1.161837,1.232832,0.513246,1.126285,0.675911,0.009841
925,1.161837,0.911307,0.480579,1.126842,0.675195,0.009841
926,1.161837,0.472283,0.438051,1.125867,0.674361,0.009841
927,1.161837,0.031497,0.385635,1.123545,0.673386,0.009841
928,1.161837,-0.321277,0.323658,1.120735,0.672254,0.009841
929,1.161837,-0.558647,0.252801,1.118161,0.670962,0.009841
930,1.161837,-0.710426,0.174104,1.116061,0.669521,0.009841
931,1.161837,-0.827406,0.088952,1.114400,0.667958,0.009841
932,1.161837,-0.938327,-0.000957,1.113149,0.666316,0.009841
933,1.161837,-1.023424,-0.093659,1.112343,0.664648,0.009841
934,1.161837,-1.021113,-0.186995,1.111916,0.663018,0.009841
935,1.161837,-0.871282,-0.278679,1.111481,0.661490,0.009841
936,1.161837,-0.567263,-0.366400,1.110409,0.660128,0.009841
937,1.161837,-0.174715,-0.447903,1.108356,0.658986,0.009841
938,1.161837,0.200938,-0.521103,1.105650,0.658099,0.009841
939,1.161837,0.473816,-0.584185,1.102974,0.657485,0.009894
940,1.161837,0.618702,-0.635692,1.100723,0.657138,0.009894
941,1.161837,0.661988,-0.674591,1.098839,0.657033,0.009894
942,1.161837,0.638075,-0.700360,1.097088,0.657122,0.009894
943,1.161837,0.558319,-0.712998,1.095271,0.657345,0.009894
944,1.161837,0.419492,-0.713047,1.093243,0.657635,0.009894
945,1.161837,0.230693,-0.701577,1.090910,0.657924,0.009894
946,1.161837,0.025683,-0.680138,1.088301,0.658149,0.009894
947,1.161837,-0.150005,-0.650682,1.085579,0.658261,0.009894
948,1.161837,-0.260939,-0.615477,1.082913,0.658223,0.009894
949,1.161837,-0.292869,-0.576982,1.080360,0.658017,0.009894
950,1.161837,-0.249187,-0.537727,1.077855,0.657636,0.009894
951,1.161837,-0.143151,-0.500167,1.075301,0.657091,0.009894
952,1.161837,0.004085,-0.466572,1.072657,0.656400,0.009894
953,1.161837,0.166187,-0.438881,1.069972,0.655587,0.010179
954,1.161837,0.319573,-0.418607,1.067359,0.654682,0.010179
955,1.161837,0.445144,-0.406748,1.064927,0.653714,0.010179
956,1.161837,0.518785,-0.403740,1.062727,0.652712,0.010179
957,1.161837,0.508764,-0.409420,1.060702,0.651704,0.010179
958,1.161837,0.393935,-0.423036,1.058658,0.650717,0.010179
959,1.161837,0.191395,-0.443288,1.056375,0.649777,0.010179
960,1.223404,-0.036124,-0.468409,1.053818,0.648908,0.010179
961,1.223404,-0.212834,-0.496233,1.051183,0.648130,0.010179
962,1.223404,-0.304431,-0.524325,1.048660,0.647460,0.010179
963,1.223404,-0.342716,-0.550132,1.046257,0.646902,0.010179
964,1.223404,-0.390853,-0.571093,1.043919,0.646454,0.010179
965,1.223404,-0.480511,-0.584793,1.041673,0.646099,0.010179
966,1.223404,-0.582704,-0.589086,1.039621,0.645807,0.010179
967,1.223404,-0.636316,-0.582228,1.037837,0.645536,0.010179
968,1.223404,-0.603894,-0.562949,1.036216,0.645235,0.010179
969,1.223404,-0.504035,-0.530550,1.034504,0.644850,0.010179
970,1.223404,-0.392712,-0.484923,1.032530,0.644329,0.010179
971,1.223404,-0.311615,-0.426578,1.030320,0.643630,0.010179
972,1.223404,-0.251067,-0.356610,1.027977,0.642727,0.010179
973,1.223404,-0.154806,-0.276637,1.025557,0.641614,0.010179
974,1.223404,0.041795,-0.188743,1.023049,0.640307,0.010179
975,1.223404,0.363360,-0.095370,1.020492,0.638843,0.010167
976,1.223404,0.759320,0.000817,1.018262,0.637280,0.010167
977,1.223404,1.107952,0.097043,1.017131,0.635685,0.010167
978,1.223404,1.267638,0.190550,1.017606,0.634131,0.010167
979,1.223404,1.151202,0.278738,1.019008,0.632687,0.010167
980,1.223404,0.777099,0.359262,1.019712,0.631411,0.010167
981,1.223404,0.263470,0.430135,1.018643,0.630342,0.010167
982,1.223404,-0.235826,0.489801,1.016264,0.629500,0.010167
983,1.223404,-0.607553,0.537173,1.013857,0.628878,0.010167
984,1.223404,-0.813425,0.571667,1.012231,0.628453,0.010167
985,1.223404,-0.869175,0.593181,1.011334,0.628182,0.010167
986,1.223404,-0.803743,0.602069,1.010673,0.628012,0.010167
987,1.223404,-0.641766,0.599087,1.009744,0.627885,0.010167
988,1.223404,-0.416068,0.585335,1.008238,0.627744,0.010167
989,1.223404,-0.180882,0.562159,1.006145,0.627539,0.010167
990,1.223404,0.000325,0.531087,1.003708,0.627229,0.010167
991,1.223404,0.088748,0.493739,1.001195,0.626785,0.010341
992,1.223404,0.095614,0.451742,0.998709,0.626190,0.010341
993,1.223404,0.072929,0.406675,0.996232,0.625439,0.010341
994,1.223404,0.076941,0.360014,0.993752,0.624536,0.010341
995,1.223404,0.135381,0.313088,0.991279,0.623493,0.010341
996,1.223404,0.238620,0.267044,0.988844,0.622326,0.010341
