timestep,charge_level,psiL_am,psiT_am,ampL_am,ampT_am,freq_rHz
1597,1.098985,-1.342371,-0.109924,0.830232,0.051355,0.012775
1598,1.098985,-0.971258,-0.104127,0.830997,0.051753,0.012775
1599,1.098985,-0.363286,-0.096129,0.829315,0.052069,0.012775
1600,1.098985,0.427932,-0.086122,0.827792,0.052294,0.012657
1601,1.098985,1.219888,-0.074379,0.830213,0.052428,0.012657
1602,1.098985,1.804184,-0.061248,0.837904,0.052476,0.012657
1603,1.098985,2.062086,-0.047140,0.848430,0.052450,0.012657
1604,1.098985,1.998902,-0.032504,0.858028,0.052370,0.012657
1605,1.098985,1.696768,-0.017812,0.864249,0.052254,0.012657
1606,1.098985,1.252388,-0.003534,0.866622,0.052123,0.012657
1607,1.098985,0.748518,0.009884,0.866072,0.051998,0.012657
1608,1.098985,0.248332,0.022042,0.864082,0.051891,0.012657
1609,1.098985,-0.208186,0.032603,0.862045,0.051812,0.012657
1610,1.098985,-0.608706,0.041307,0.860964,0.051765,0.012657
1611,1.098985,-0.959404,0.047983,0.861484,0.051747,0.012657
1612,1.098985,-1.259087,0.052551,0.863928,0.051751,0.012657
1613,1.098985,-1.473955,0.055027,0.868045,0.051768,0.012657
1614,1.098985,-1.545538,0.055517,0.872742,0.051787,0.012657
1615,1.098985,-1.438847,0.054208,0.876482,0.051800,0.012657
1616,1.098985,-1.181908,0.051357,0.878273,0.051797,0.012657
1617,1.098985,-0.844591,0.047278,0.878108,0.051776,0.012657
1618,1.098985,-0.478998,0.042328,0.876565,0.051733,0.012657
1619,1.098985,-0.093851,0.036884,0.874396,0.051669,0.012657
1620,1.110449,0.313425,0.031336,0.872489,0.051587,0.012569
1621,1.110449,0.711869,0.026066,0.871759,0.051491,0.012569
1622,1.110449,1.032680,0.021432,0.872638,0.051385,0.012569
1623,1.110449,1.214249,0.017760,0.874678,0.051272,0.012569
1624,1.110449,1.251829,0.015327,0.876967,0.051155,0.012569
1625,1.110449,1.199970,0.014353,0.878877,0.051037,0.012569
1626,1.110449,1.117615,0.014995,0.880232,0.050920,0.012569
1627,1.110449,1.012242,0.017337,0.880941,0.050807,0.012569
1628,1.110449,0.843317,0.021391,0.880757,0.050703,0.012569
1629,1.110449,0.573891,0.027094,0.879489,0.050612,0.012569
1630,1.110449,0.212270,0.034311,0.877416,0.050544,0.012569
1631,1.110449,-0.189460,0.042839,0.875322,0.050508,0.012569
1632,1.110449,-0.565034,0.052418,0.874045,0.050518,0.012569
1633,1.110449,-0.861522,0.062737,0.873983,0.050586,0.012569
1634,1.110449,-1.053156,0.073451,0.874970,0.050726,0.012569
1635,1.110449,-1.144009,0.084194,0.876521,0.050948,0.012569
1636,1.110449,-1.161649,0.094595,0.878177,0.051259,0.012569
1637,1.110449,-1.137564,0.104293,0.879664,0.051660,0.012569
1638,1.110449,-1.080366,0.112954,0.880781,0.052146,0.012569
1639,1.110449,-0.962711,0.120285,0.881210,0.052706,0.012569
1640,1.110449,-0.745241,0.126042,0.880582,0.053324,0.012569
1641,1.110449,-0.418976,0.130040,0.878877,0.053980,0.012569
1642,1.110449,-0.023728,0.132161,0.876679,0.054650,0.012569
1643,1.110449,0.375306,0.132348,0.874887,0.055310,0.012416
1644,1.110449,0.725680,0.130612,0.874204,0.055939,0.012416
1645,1.110449,1.005767,0.127016,0.874911,0.056518,0.012416
1646,1.110449,1.212836,0.121679,0.876925,0.057029,0.012416
1647,1.110449,1.333805,0.114755,0.879800,0.057462,0.012416
1648,1.110449,1.331126,0.106432,0.882631,0.057810,0.012416
1649,1.110449,1.167055,0.096915,0.884280,0.058071,0.012416
1650,1.110449,0.846839,0.086418,0.884097,0.058247,0.012416
1651,1.110449,0.434665,0.075158,0.882420,0.058344,0.012416
1652,1.110449,0.026782,0.063344,0.880213,0.058370,0.012416
1653,1.110449,-0.293107,0.051176,0.878254,0.058336,0.012416
1654,1.110449,-0.491691,0.038839,0.876745,0.058255,0.012416
1655,1.110449,-0.601219,0.026502,0.875583,0.058139,0.012416
1656,1.110449,-0.692471,0.014322,0.874763,0.058003,0.012416
1657,1.110449,-0.813834,0.002444,0.874469,0.057858,0.012416
1658,1.110449,-0.944694,-0.009002,0.874834,0.057717,0.012416
1659,1.110449,-1.004015,-0.019889,0.875528,0.057589,0.012416
1660,1.110449,-0.905421,-0.030098,0.875680,0.057485,0.012416
1661,1.110449,-0.622222,-0.039516,0.874595,0.057409,0.012416
1662,1.110449,-0.222340,-0.048034,0.872547,0.057366,0.012416
1663,1.110449,0.160621,-0.055549,0.870437,0.057357,0.012341
1664,1.110449,0.410230,-0.061966,0.868743,0.057381,0.012341
1665,1.110449,0.500121,-0.067202,0.867290,0.057434,0.012341
1666,1.110449,0.496852,-0.071189,0.865832,0.057511,0.012341
1667,1.110449,0.494306,-0.073875,0.864372,0.057604,0.012341
1668,1.110449,0.536560,-0.075234,0.863042,0.057706,0.012341
1669,1.110449,0.586576,-0.075267,0.861881,0.057807,0.012341
1670,1.110449,0.559111,-0.074003,0.860632,0.057899,0.012341
1671,1.110449,0.390024,-0.071500,0.858920,0.057975,0.012341
1672,1.110449,0.095408,-0.067849,0.856797,0.058029,0.012341
1673,1.110449,-0.223170,-0.063173,0.854798,0.058055,0.012341
1674,1.110449,-0.440403,-0.057618,0.853227,0.058053,0.012341
1675,1.110449,-0.494295,-0.051358,0.851808,0.058022,0.012341
1676,1.110449,-0.424364,-0.044582,0.850206,0.057962,0.012341
1677,1.110449,-0.324449,-0.037494,0.848388,0.057878,0.012341
1678,1.110449,-0.260559,-0.030304,0.846465,0.057773,0.012341
1679,1.110449,-0.231496,-0.023218,0.844505,0.057652,0.012341
1680,1.087335,-0.193044,-0.016439,0.842501,0.057519,0.012341
1681,1.087335,-0.109306,-0.010152,0.840428,0.057380,0.012341
1682,1.087335,0.013630,-0.004524,0.838325,0.057237,0.012298
1683,1.087335,0.135221,0.000306,0.836281,0.057094,0.012298
1684,1.087335,0.217493,0.004230,0.834330,0.056951,0.012298
1685,1.087335,0.250779,0.007175,0.832430,0.056811,0.012298
1686,1.087335,0.245506,0.009105,0.830528,0.056673,0.012298
1687,1.087335,0.216779,0.010022,0.828591,0.056535,0.012298
1688,1.087335,0.186560,0.009967,0.826622,0.056398,0.012298
1689,1.087335,0.180557,0.009020,0.824652,0.056261,0.012298
1690,1.087335,0.199814,0.007288,0.822709,0.056122,0.012298
1691,1.087335,0.204341,0.004912,0.820777,0.055983,0.012298
1692,1.087335,0.146765,0.002052,0.818788,0.055843,0.012298
1693,1.087335,0.027450,-0.001118,0.816741,0.055703,0.012298
1694,1.087335,-0.094071,-0.004418,0.814724,0.055564,0.012298
1695,1.087335,-0.150373,-0.007674,0.812754,0.055428,0.012298
1696,1.087335,-0.130168,-0.010723,0.810772,0.055294,0.012298
1697,1.087335,-0.092660,-0.013430,0.808769,0.055164,0.012298
1698,1.087335,-0.111813,-0.015686,0.806783,0.055037,0.012298
1699,1.087335,-0.195934,-0.017425,0.804883,0.054913,0.012298
1700,1.087335,-0.268620,-0.018622,0.803093,0.054792,0.012298
1701,1.087335,-0.245519,-0.019300,0.801271,0.054672,0.012298
1702,1.087335,-0.128034,-0.019526,0.799316,0.054552,0.012298
1703,1.087335,-0.003978,-0.019410,0.797315,0.054433,0.012298
1704,1.087335,0.046900,-0.019101,0.795326,0.054314,0.012179
1705,1.087335,0.031693,-0.018776,0.793339,0.054194,0.012179
1706,1.087335,0.022662,-0.018626,0.791355,0.054074,0.012179
1707,1.087335,0.071863,-0.018853,0.789390,0.053955,0.012179
1708,1.087335,0.159268,-0.019647,0.787495,0.053838,0.012179
1709,1.087335,0.222082,-0.021177,0.785681,0.053724,0.012179
1710,1.087335,0.225999,-0.023577,0.783877,0.053616,0.012179
1711,1.087335,0.195495,-0.026937,0.782037,0.053516,0.012179
1712,1.087335,0.171102,-0.031288,0.780173,0.053427,0.012179
1713,1.087335,0.154994,-0.036603,0.778297,0.053356,0.012179
1714,1.087335,0.118589,-0.042790,0.776395,0.053309,0.012179
1715,1.087335,0.058403,-0.049694,0.774462,0.053291,0.012179
1716,1.087335,0.014734,-0.057103,0.772524,0.053311,0.012179
1717,1.087335,0.022770,-0.064751,0.770592,0.053374,0.012179
1718,1.087335,0.063318,-0.072338,0.768676,0.053486,0.012179
1719,1.087335,0.078973,-0.079535,0.766773,0.053648,0.012179
1720,1.087335,0.036589,-0.086003,0.764858,0.053858,0.012179
1721,1.087335,-0.038065,-0.091409,0.762948,0.054110,0.012179
1722,1.087335,-0.091441,-0.095438,0.761066,0.054395,0.012179
1723,1.087335,-0.102599,-0.097814,0.759195,0.054698,0.012179
1724,1.087335,-0.103409,-0.098304,0.757330,0.055002,0.012179
1725,1.087335,-0.134286,-0.096736,0.755494,0.055289,0.012179
1726,1.087335,-0.190902,-0.093003,0.753724,0.055542,0.012179
1727,1.087335,-0.228659,-0.087068,0.752011,0.055744,0.012179
1728,1.087335,-0.216975,-0.078969,0.750286,0.055884,0.012179
1729,1.087335,-0.175476,-0.068813,0.748510,0.055956,0.012179
1730,1.087335,-0.151941,-0.056778,0.746714,0.055960,0.012179
1731,1.087335,-0.167053,-0.043104,0.744939,0.055903,0.012179
1732,1.087335,-0.187434,-0.028088,0.743192,0.055798,0.012179
1733,1.087335,-0.159698,-0.012074,0.741418,0.055665,0.012179
1734,1.087335,-0.075444,0.004555,0.739581,0.055527,0.012179
1735,1.087335,0.008530,0.021392,0.737730,0.055409,0.011923
1736,1.087335,0.028050,0.038013,0.735886,0.055335,0.011923
1737,1.087335,-0.014353,0.053991,0.734045,0.055329,0.011923
1738,1.087335,-0.044365,0.068909,0.732214,0.055405,0.011923
1739,1.087335,0.014201,0.082375,0.730382,0.055572,0.014055
1740,1.060495,0.163863,0.094031,0.728646,0.055830,0.014055
1741,1.060495,0.323974,0.103568,0.727183,0.056170,0.014055
1742,1.060495,0.400738,0.110738,0.725916,0.056574,0.014055
1743,1.060495,0.374488,0.115365,0.724583,0.057019,0.014055
1744,1.060495,0.311044,0.117350,0.723104,0.057478,0.014055
1745,1.060495,0.285997,0.116684,0.721577,0.057925,0.014055
1746,1.060495,0.308933,0.113443,0.720102,0.058334,0.014055
1747,1.060495,0.322908,0.107791,0.718662,0.058685,0.014055
1748,1.060495,0.262336,0.099975,0.717104,0.058964,0.014055
1749,1.060495,0.106684,0.090311,0.715348,0.059162,0.014055
1750,1.060495,-0.108690,0.079178,0.713599,0.059279,0.014055
1751,1.060495,-0.322300,0.066993,0.712178,0.059320,0.014055
1752,1.060495,-0.485389,0.054194,0.711224,0.059295,0.014055
1753,1.060495,-0.580307,0.041223,0.710629,0.059219,0.014055
1754,1.060495,-0.613754,0.028494,0.710177,0.059105,0.014055
1755,1.060495,-0.604638,0.016383,0.709689,0.058968,0.014055
1756,1.060495,-0.574931,0.005203,0.709079,0.058822,0.014055
1757,1.060495,-0.533855,-0.004807,0.708310,0.058675,0.014055
1758,1.060495,-0.459608,-0.013490,0.707285,0.058536,0.014055
1759,1.060495,-0.306220,-0.020779,0.705846,0.058408,0.014055
1760,1.060495,-0.043876,-0.026689,0.704086,0.058293,0.014055
1761,1.060495,0.294590,-0.031312,0.702633,0.058189,0.013849
1762,1.060495,0.609921,-0.034801,0.702200,0.058095,0.013849
1763,1.060495,0.797629,-0.037352,0.702709,0.058010,0.013849
1764,1.060495,0.827011,-0.039186,0.703385,0.057931,0.013849
1765,1.060495,0.761688,-0.040527,0.703689,0.057857,0.013849
1766,1.060495,0.695233,-0.041577,0.703647,0.057787,0.013849
1767,1.060495,0.658049,-0.042503,0.703426,0.057721,0.013849
1768,1.060495,0.584695,-0.043420,0.702882,0.057658,0.013849
1769,1.060495,0.382743,-0.044379,0.701645,0.057599,0.013849
1770,1.060495,0.038277,-0.045367,0.699894,0.057545,0.013849
1771,1.060495,-0.352439,-0.046305,0.698587,0.057494,0.013849
1772,1.060495,-0.660125,-0.047056,0.698400,0.057447,0.013849
1773,1.060495,-0.825048,-0.047438,0.699090,0.057401,0.013849
1774,1.060495,-0.880982,-0.047236,0.700117,0.057355,0.013849
1775,1.060495,-0.893059,-0.046225,0.701214,0.057304,0.013849
1776,1.060495,-0.882250,-0.044183,0.702235,0.057246,0.013849
1777,1.060495,-0.808126,-0.040916,0.702804,0.057176,0.013849
1778,1.060495,-0.620194,-0.036272,0.702415,0.057091,0.013849
1779,1.060495,-0.320514,-0.030155,0.701024,0.056988,0.013849
1780,1.060495,0.029161,-0.022537,0.699272,0.056867,0.013731
1781,1.060495,0.356593,-0.013466,0.697977,0.056733,0.013731
1782,1.060495,0.623577,-0.003067,0.697625,0.056591,0.013731
1783,1.060495,0.827246,0.008462,0.698333,0.056453,0.013731
1784,1.060495,0.974889,0.020852,0.699987,0.056331,0.013731
1785,1.060495,1.063313,0.033779,0.702272,0.056241,0.013731
1786,1.060495,1.074032,0.046872,0.704619,0.056198,0.013731
1787,1.060495,0.984973,0.059736,0.706297,0.056216,0.013731
1788,1.060495,0.788917,0.071963,0.706734,0.056306,0.013731
1789,1.060495,0.503602,0.083156,0.705864,0.056472,0.013731
1790,1.060495,0.168329,0.092945,0.704198,0.056712,0.013731
1791,1.060495,-0.168494,0.101009,0.702536,0.057019,0.013731
1792,1.060495,-0.468685,0.107086,0.701561,0.057379,0.013731
1793,1.060495,-0.719938,0.110993,0.701654,0.057771,0.013731
1794,1.060495,-0.930653,0.112629,0.702985,0.058174,0.013731
1795,1.060495,-1.103714,0.111988,0.705555,0.058566,0.013731
1796,1.060495,-1.214241,0.109154,0.709006,0.058927,0.013731
1797,1.060495,-1.215925,0.104300,0.712439,0.059240,0.013731
1798,1.060495,-1.075362,0.097680,0.714712,0.059494,0.013731
1799,1.060495,-0.803099,0.089618,0.715181,0.059683,0.013731
1800,1.009940,-0.454248,0.080486,0.714114,0.059805,0.013731
1801,1.009940,-0.095734,0.070693,0.712358,0.059864,0.013731
1802,1.009940,0.234406,0.060659,0.710768,0.059868,0.013541
1803,1.009940,0.541652,0.050795,0.710023,0.059826,0.013541
1804,1.009940,0.851973,0.041485,0.710803,0.059749,0.013541
1805,1.009940,1.168198,0.033066,0.713820,0.059645,0.013541
1806,1.009940,1.443278,0.025814,0.719309,0.059524,0.013541
1807,1.009940,1.593576,0.019932,0.726303,0.059391,0.013541
1808,1.009940,1.549707,0.015544,0.732726,0.059253,0.013541
1809,1.009940,1.307658,0.012692,0.736717,0.059111,0.013541
1810,1.009940,0.932643,0.011339,0.737826,0.058969,0.013541
1811,1.009940,0.510462,0.011374,0.736864,0.058827,0.013541
1812,1.009940,0.088090,0.012621,0.735046,0.058686,0.013541
1813,1.009940,-0.343853,0.014856,0.733609,0.058549,0.013541
1814,1.009940,-0.808667,0.017814,0.734003,0.058416,0.013541
1815,1.009940,-1.280383,0.021212,0.737743,0.058289,0.013541
1816,1.009940,-1.669102,0.024757,0.745300,0.058169,0.013541
1817,1.009940,-1.877727,0.028168,0.755198,0.058058,0.013541
1818,1.009940,-1.871510,0.031184,0.764843,0.057954,0.013541
1819,1.009940,-1.689887,0.033580,0.772230,0.057858,0.013541
1820,1.009940,-1.396743,0.035174,0.776603,0.057767,0.013541
1821,1.009940,-1.026579,0.035835,0.778052,0.057678,0.013541
1822,1.009940,-0.576777,0.035494,0.777176,0.057588,0.013541
1823,1.009940,-0.046076,0.034136,0.775237,0.057495,0.013541
1824,1.009940,0.525617,0.031805,0.774189,0.057395,0.013360
1825,1.009940,1.062398,0.028603,0.775897,0.057287,0.013360
1826,1.009940,1.497154,0.024680,0.781161,0.057170,0.013360
1827,1.009940,1.799931,0.020227,0.789532,0.057045,0.013360
1828,1.009940,1.958609,0.015464,0.799640,0.056913,0.013360
1829,1.009940,1.949625,0.010629,0.809464,0.056775,0.013360
1830,1.009940,1.742149,0.005966,0.816781,0.056635,0.013360
1831,1.009940,1.331199,0.001706,0.820157,0.056493,0.013360
1832,1.009940,0.765250,-0.001946,0.819891,0.056352,0.013360
1833,1.009940,0.134699,-0.004821,0.817894,0.056212,0.013360
1834,1.009940,-0.476474,-0.006799,0.816542,0.056073,0.013360
1835,1.009940,-1.030626,-0.007819,0.817752,0.055936,0.013360
1836,1.009940,-1.520712,-0.007883,0.822762,0.055798,0.013360
1837,1.009940,-1.915644,-0.007055,0.831806,0.055661,0.013360
1838,1.009940,-2.136519,-0.005459,0.843366,0.055523,0.013360
1839,1.009940,-2.100879,-0.003273,0.854271,0.055385,0.013360
1840,1.009940,-1.790456,-0.000713,0.861486,0.055246,0.013360
1841,1.009940,-1.271093,0.001982,0.864017,0.055108,0.013360
1842,1.009940,-0.644667,0.004562,0.863059,0.054971,0.013360
1843,1.009940,0.013988,0.006791,0.860899,0.054835,0.013266
1844,1.009940,0.671147,0.008460,0.860054,0.054701,0.013266
1845,1.009940,1.296787,0.009408,0.862788,0.054568,0.013266
1846,1.009940,1.830865,0.009534,0.870311,0.054436,0.013266
1847,1.009940,2.195870,0.008800,0.881909,0.054303,0.013266
1848,1.009940,2.338469,0.007245,0.895107,0.054170,0.013266
1849,1.009940,2.251763,0.004971,0.906953,0.054035,0.013266
1850,1.009940,1.954550,0.002145,0.915179,0.053900,0.013266
1851,1.009940,1.463801,-0.001020,0.918737,0.053765,0.013266
1852,1.009940,0.807433,-0.004281,0.918214,0.053632,0.013266
1853,1.009940,0.054615,-0.007384,0.915924,0.053500,0.013266
1854,1.009940,-0.694256,-0.010085,0.914949,0.053371,0.013266
1855,1.009940,-1.360536,-0.012175,0.917715,0.053244,0.013266
1856,1.009940,-1.916228,-0.013494,0.925392,0.053120,0.013266
1857,1.009940,-2.354159,-0.013949,0.937965,0.052996,0.013266
1858,1.009940,-2.637714,-0.013522,0.954027,0.052872,0.013266
1859,1.009940,-2.686670,-0.012274,0.970416,0.052747,0.013266
1860,0.954176,-2.423886,-0.010348,0.983044,0.052620,0.013266
1861,0.954176,-1.851413,-0.007950,0.989284,0.052491,0.013266
1862,0.954176,-1.075919,-0.005347,0.989736,0.052361,0.013266
1863,0.954176,-0.240642,-0.002842,0.987405,0.052230,0.013266
1864,0.954176,0.566636,-0.000754,0.985748,0.052099,0.013123
1865,0.954176,1.327835,0.000605,0.987753,0.051969,0.013123
1866,0.954176,2.030561,0.000948,0.995688,0.051839,0.013123
1867,0.954176,2.610084,0.000039,1.010198,0.051709,0.013123
1868,0.954176,2.952425,-0.002295,1.029068,0.051580,0.013123
1869,0.954176,2.953998,-0.006147,1.047529,0.051453,0.013123
1870,0.954176,2.596982,-0.011528,1.060920,0.051331,0.013123
1871,0.954176,1.970783,-0.018363,1.067400,0.051218,0.013123
1872,0.954176,1.205026,-0.026494,1.068133,0.051125,0.013123
1873,0.954176,0.383453,-0.035692,1.065804,0.051059,0.013123
1874,0.954176,-0.465894,-0.045670,1.063646,0.051034,0.013123
1875,0.954176,-1.312727,-0.056094,1.065037,0.051060,0.013123
1876,0.954176,-2.078020,-0.066608,1.072484,0.051150,0.013123
1877,0.954176,-2.647349,-0.076848,1.086054,0.051310,0.013123
1878,0.954176,-2.925602,-0.086461,1.102911,0.051546,0.013123
1879,0.954176,-2.887647,-0.095120,1.118938,0.051855,0.013123
1880,0.954176,-2.579425,-0.102536,1.130942,0.052230,0.013123
1881,0.954176,-2.066267,-0.108468,1.137533,0.052661,0.013123
1882,0.954176,-1.390641,-0.112729,1.138939,0.053131,0.013123
1883,0.954176,-0.593464,-0.115183,1.136862,0.053620,0.013123
1884,0.954176,0.245966,-0.115750,1.134150,0.054108,0.013012
1885,0.954176,1.023379,-0.114396,1.133623,0.054576,0.013012
1886,0.954176,1.661216,-0.111127,1.136870,0.055003,0.013012
1887,0.954176,2.130866,-0.105985,1.143991,0.055375,0.013012
1888,0.954176,2.429508,-0.099036,1.153986,0.055679,0.013012
1889,0.954176,2.546705,-0.090364,1.165098,0.055906,0.013012
1890,0.954176,2.456634,-0.080068,1.175092,0.056052,0.013012
1891,0.954176,2.146506,-0.068255,1.181937,0.056120,0.013012
1892,0.954176,1.649276,-0.055040,1.184732,0.056115,0.013012
1893,0.954176,1.034782,-0.040548,1.184030,0.056047,0.013012
1894,0.954176,0.358104,-0.024915,1.181337,0.055935,0.013012
1895,0.954176,-0.368221,-0.008293,1.178668,0.055798,0.013012
1896,0.954176,-1.132279,0.009145,1.178441,0.055662,0.013012
1897,0.954176,-1.866318,0.027201,1.182875,0.055556,0.013012
1898,0.954176,-2.452229,0.045647,1.192588,0.055511,0.013012
1899,0.954176,-2.781765,0.064222,1.205755,0.055558,0.013012
1900,0.954176,-2.807106,0.082636,1.219006,0.055726,0.013012
1901,0.954176,-2.541321,0.100567,1.229161,0.056040,0.013012
1902,0.954176,-2.020330,0.117670,1.234379,0.056515,0.013012
1903,0.954176,-1.274082,0.133587,1.234581,0.057160,0.013012
1904,0.954176,-0.347492,0.147949,1.231735,0.057968,0.013012
1905,0.954176,0.656527,0.160400,1.229529,0.058925,0.012882
1906,0.954176,1.583900,0.170601,1.231555,0.060003,0.012882
1907,0.954176,2.300251,0.178251,1.239193,0.061165,0.012882
1908,0.954176,2.749333,0.183098,1.251285,0.062371,0.012882
1909,0.954176,2.937687,0.184949,1.265321,0.063574,0.012882
1910,0.954176,2.875672,0.183687,1.278428,0.064732,0.012882
1911,0.954176,2.548910,0.179278,1.287902,0.065802,0.012882
1912,0.954176,1.952149,0.171771,1.292073,0.066752,0.012882
1913,0.954176,1.142242,0.161308,1.291367,0.067555,0.012882
1914,0.954176,0.244018,0.148117,1.288250,0.068195,0.012882
1915,0.954176,-0.611673,0.132511,1.285753,0.068666,0.012882
1916,0.954176,-1.357735,0.114879,1.286123,0.068974,0.012882
1917,0.954176,-1.993967,0.095672,1.290628,0.069134,0.012882
1918,0.954176,-2.522895,0.075392,1.299699,0.069166,0.012882
1919,0.954176,-2.895059,0.054578,1.312509,0.069101,0.012882
1920,0.960301,-3.020083,0.033779,1.326526,0.068969,0.012882
1921,0.960301,-2.828179,0.013541,1.338232,0.068803,0.012882
1922,0.960301,-2.321181,-0.005613,1.344935,0.068632,0.012882
1923,0.960301,-1.572092,-0.023203,1.346166,0.068480,0.012882
1924,0.960301,-0.681531,-0.038814,1.343661,0.068364,0.012882
1925,0.960301,0.259972,-0.052107,1.340424,0.068292,0.012783
1926,0.960301,1.178106,-0.062834,1.339661,0.068266,0.012783
1927,0.960301,1.999586,-0.070847,1.343767,0.068279,0.012783
1928,0.960301,2.640421,-0.076102,1.353344,0.068320,0.012783
1929,0.960301,3.014694,-0.078663,1.366684,0.068376,0.012783
1930,0.960301,3.061582,-0.078689,1.380345,0.068432,0.012783
1931,0.960301,2.772329,-0.076432,1.390775,0.068474,0.012783
1932,0.960301,2.199508,-0.072219,1.395984,0.068493,0.012783
1933,0.960301,1.438837,-0.066433,1.396202,0.068483,0.012783
1934,0.960301,0.593216,-0.059495,1.393339,0.068441,0.012783
1935,0.960301,-0.260242,-0.051837,1.389973,0.068368,0.012783
1936,0.960301,-1.078414,-0.043886,1.388589,0.068267,0.012783
1937,0.960301,-1.828586,-0.036036,1.391135,0.068144,0.012783
1938,0.960301,-2.457845,-0.028632,1.398494,0.068004,0.012783
1939,0.960301,-2.891283,-0.021956,1.409895,0.067851,0.012783
1940,0.960301,-3.063856,-0.016218,1.422955,0.067691,0.012783
1941,0.960301,-2.949437,-0.011545,1.434634,0.067527,0.012783
1942,0.960301,-2.563140,-0.007990,1.442474,0.067360,0.012783
1943,0.960301,-1.945298,-0.005531,1.445423,0.067193,0.012783
1944,0.960301,-1.143028,-0.004086,1.444069,0.067025,0.012783
1945,0.960301,-0.208056,-0.003525,1.440529,0.066858,0.012783
1946,0.960301,0.786852,-0.003687,1.438000,0.066691,0.012664
1947,0.960301,1.739257,-0.004398,1.439663,0.066525,0.012664
1948,0.960301,2.539831,-0.005488,1.447246,0.066359,0.012664
1949,0.960301,3.103015,-0.006808,1.460202,0.066195,0.012664
1950,0.960301,3.377393,-0.008237,1.475996,0.066032,0.012664
1951,0.960301,3.340759,-0.009697,1.491132,0.065870,0.012664
1952,0.960301,3.000634,-0.011154,1.502457,0.065710,0.012664
1953,0.960301,2.397973,-0.012620,1.508257,0.065551,0.012664
1954,0.960301,1.599126,-0.014143,1.508725,0.065395,0.012664
1955,0.960301,0.679757,-0.015804,1.505716,0.065241,0.012664
1956,0.960301,-0.288472,-0.017706,1.502086,0.065090,0.012664
1957,0.960301,-1.238826,-0.019959,1.500884,0.064942,0.012664
1958,0.960301,-2.093729,-0.022665,1.504430,0.064799,0.012664
1959,0.960301,-2.755216,-0.025910,1.513258,0.064663,0.012664
1960,0.960301,-3.131828,-0.029750,1.525628,0.064535,0.012664
1961,0.960301,-3.184498,-0.034199,1.538378,0.064419,0.012664
1962,0.960301,-2.938282,-0.039229,1.548529,0.064318,0.012664
1963,0.960301,-2.445497,-0.044763,1.554302,0.064235,0.012664
1964,0.960301,-1.749292,-0.050679,1.555338,0.064174,0.012664
1965,0.960301,-0.890467,-0.056815,1.552722,0.064140,0.012664
1966,0.960301,0.058697,-0.062973,1.548841,0.064134,0.012577
1967,0.960301,0.982506,-0.068936,1.546525,0.064159,0.012577
1968,0.960301,1.757447,-0.074474,1.547651,0.064214,0.012577
1969,0.960301,2.307237,-0.079361,1.552374,0.064299,0.012577
1970,0.960301,2.618350,-0.083385,1.559517,0.064409,0.012577
1971,0.960301,2.699658,-0.086364,1.567282,0.064537,0.012577
1972,0.960301,2.542509,-0.088154,1.573662,0.064676,0.012577
1973,0.960301,2.134118,-0.088656,1.576960,0.064818,0.012577
1974,0.960301,1.505576,-0.087825,1.576611,0.064954,0.012577
1975,0.960301,0.745740,-0.085670,1.573549,0.065074,0.012577
1976,0.960301,-0.046511,-0.082254,1.569613,0.065171,0.012577
1977,0.960301,-0.813444,-0.077690,1.566741,0.065239,0.012577
1978,0.960301,-1.528379,-0.072133,1.566551,0.065276,0.012577
1979,0.960301,-2.140706,-0.065778,1.569945,0.065278,0.012577
1980,1.003715,-2.552798,-0.058838,1.576384,0.065248,0.012577
1981,1.003715,-2.667412,-0.051542,1.583710,0.065186,0.012577
1982,1.003715,-2.462852,-0.044122,1.589316,0.065098,0.012577
1983,1.003715,-2.012790,-0.036794,1.591713,0.064987,0.012577
1984,1.003715,-1.421158,-0.029759,1.590906,0.064859,0.012577
1985,1.003715,-0.743039,-0.023184,1.587794,0.064717,0.012577
1986,1.003715,0.014215,-0.017201,1.583819,0.064566,0.012494
1987,1.003715,0.817736,-0.011901,1.580913,0.064410,0.012494
1988,1.003715,1.564018,-0.007332,1.580829,0.064251,0.012494
1989,1.003715,2.124648,-0.003503,1.584012,0.064091,0.012494
1990,1.003715,2.430833,-0.000384,1.589369,0.063930,0.012494
1991,1.003715,2.501616,0.002089,1.595229,0.063771,0.012494
1992,1.003715,2.388062,0.003999,1.600170,0.063612,0.012494
1993,1.003715,2.098177,0.005447,1.603045,0.063453,0.012494
1994,1.003715,1.588992,0.006546,1.602975,0.063296,0.012494
1995,1.003715,0.843070,0.007401,1.600074,0.063140,0.012494
1996,1.003715,-0.056917,0.008113,1.596074,0.062985,0.012494
1997,1.003715,-0.952479,0.008770,1.593502,0.062830,0.012494
1998,1.003715,-1.705786,0.009440,1.594083,0.062676,0.012494
1999,1.003715,-2.254616,0.010175,1.598065,0.062524,0.012494
2000,1.003715,-2.582037,0.011007,1.604487,0.062372,0.012494
2001,1.003715,-2.665899,0.011953,1.611534,0.062222,0.012494
2002,1.003715,-2.475065,0.013018,1.616999,0.062073,0.012494
2003,1.003715,-2.012827,0.014199,1.619219,0.061925,0.012494
2004,1.003715,-1.355066,0.015493,1.618005,0.061780,0.012494
2005,1.003715,-0.623587,0.016894,1.614557,0.061637,0.012494
2006,1.003715,0.092032,0.018403,1.610529,0.061497,0.012415
